closed_ind,title1_type_cd,student_num,lea_avg_student_num,Grad_project_status,Biology_Size,English II_Size,Math I_Size,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SBE Region,SPG Score,Reading  SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Read Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,The ACT Score,ACT WorkKeys Score,Math Course Rigor Score,Cohort Graduation Rate Standard Score,ACT_pTarget_PctMet,ACTWorkKeys_pTarget_PctMet,CurrentYearEOC_pTarget_PctMet,MathGr10_pTarget_PctMet,MathGr3-8_pTarget_PctMet,ReadingGr10_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr11_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,sat_avg_score_num,lea_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,ap_participation_pct,lea_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,AM7_American Indian_ENROLL_sch_pct,AM7_American Indian_NOENROLL_sch_pct,AS7_Asian_ENROLL_sch_pct,AS7_Asian_NOENROLL_sch_pct,All_All Student (Total or subtotal)_ENROLL_sch_pct,All_All Student (Total or subtotal)_NOENROLL_sch_pct,BL7_Black_ENROLL_sch_pct,BL7_Black_NOENROLL_sch_pct,ECODIS_Economically Disadvantaged_ENROLL_sch_pct,ECODIS_Economically Disadvantaged_NOENROLL_sch_pct,F_Female_ENROLL_sch_pct,F_Female_NOENROLL_sch_pct,HI7_Hispanic_ENROLL_sch_pct,HI7_Hispanic_NOENROLL_sch_pct,LEP_Limited English Proficiency_ENROLL_sch_pct,LEP_Limited English Proficiency_NOENROLL_sch_pct,M_Male_ENROLL_sch_pct,M_Male_NOENROLL_sch_pct,MU7_Multiracial_ENROLL_sch_pct,MU7_Multiracial_NOENROLL_sch_pct,PI7_Pacific Islander_ENROLL_sch_pct,PI7_Pacific Islander_NOENROLL_sch_pct,WDIS_Students with Disabilities_ENROLL_sch_pct,WDIS_Students with Disabilities_NOENROLL_sch_pct,WH7_White_ENROLL_sch_pct,WH7_White_NOENROLL_sch_pct,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Standard 6_Pct,Exceeds Expected Growth_TCHR_Standard 6_Pct,Meets Expected Growth_TCHR_Standard 6_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,LPS,category_cd_H,category_cd_T,grade_range_cd_11-12,grade_range_cd_6-11,grade_range_cd_6-12,grade_range_cd_6-13,grade_range_cd_7-12,grade_range_cd_7-13,grade_range_cd_8-12,grade_range_cd_8-13,grade_range_cd_9-10,grade_range_cd_9-11,grade_range_cd_9-12,grade_range_cd_9-13,grade_range_cd_9-9,grade_range_cd_K-12,grade_range_cd_PK-12,"calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_Y,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,Category_Cd_H,Category_Cd_T,esea_attendance_Met,unit_code
0.0,0,325.0,776.0,0,11.0,23.0,28.0,9988.62,0.615,0.204,0.106,0.073,0.002,1117.29,3460.62,5410.71,3.0,82.0,0.0,0.0,92.1,80.0,0.0,0.0,0.0,59.0,83.0,0.0,58.0,79.0,100.0,100.0,1.0,1.0,1.0,0.833,0.0,1.0,0.0,0.833,0.0,0.951,925.0,952.0,0.0084,0.62,0.28,0.16,0.49,0.61,0.0,0.0,0.73,0.7586206896551719,0.36050156739811895,0.7366771159874609,0.0,0.6840783000104681,0.22704909452528,0.554485501936564,0.0,0.0,0.0,0.0,0.0,0.7894,0.7894,0.8371999999999999,0.8371999999999999,0.6896,0.6896,0.7954000000000001,0.7954000000000001,0.6,0.6,0.0,0.0,0.7692,0.7692,0.95,0.95,0.0,0.0,0.0,0.0,0.6666,0.6666,0.966,0.91,6.4,0.0,0.0,0.72,0.945,2.06,25.94,0.6,0.0,1.74,0.7390000000000001,0.391,0.304,0.304,23.0,5.0,0.348,0.409,0.13,0.13,0.904,0.271,0.271,0.458,51.0,8.0,0.36,0.185,0.012,0.083,0.391,0.304,0.304,0.411,0.161,0.429,0.524,0.579,0.632,0.619,0.579,0.048,0.0,0.0,0.0,0.0,0.19,0.105,0.105,0.095,0.105,0.273,0.455,0.273,0.0,0.0,0.0,0.0,0.0,0.238,0.316,0.263,0.28600000000000003,0.316,0.030959752321981424,0.030959752321981424,0.06191950464396285,0.4798761609907121,0.13003095975232198,0.6099071207430341,0.16408668730650156,0.04024767801857585,0.2043343653250774,0.0030959752321981426,0.0,0.0030959752321981426,0.7058823529411765,0.21052631578947367,0.9164086687306502,0.0030959752321981426,0.0,0.0030959752321981426,0.02476780185758514,0.009287925696594429,0.034055727554179564,0.06811145510835913,0.015479876160990712,0.08359133126934984,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,320317
0.0,0,1210.0,776.0,0,14.0,16.0,18.0,9988.62,0.615,0.204,0.106,0.073,0.002,1117.29,3460.62,5410.71,3.0,61.0,0.0,0.0,89.4,54.0,0.0,0.0,0.0,24.0,44.0,39.0,38.0,50.0,94.0,88.0,0.182,0.0,0.857,0.583,0.0,0.455,0.0,0.364,0.0,0.4920000000000001,826.0,952.0,0.0062,0.62,0.0,0.16,0.19,0.61,0.0,0.73,0.73,0.7825,0.194166666666667,0.684166666666667,0.0,0.6840783000104681,0.22704909452528,0.554485501936564,0.0,0.0,0.0,0.6666,0.6666,0.5448,0.5448,0.5696,0.5696,0.48710000000000003,0.48710000000000003,0.5345,0.5345,0.3448,0.3448,0.14279999999999998,0.14279999999999998,0.5583,0.5583,0.5,0.5,0.0,0.0,0.3225,0.3225,0.0,0.0,0.904,1.46,23.46,0.89,0.0,0.71,0.945,2.06,25.94,0.6,0.0,1.74,0.887,0.392,0.289,0.32,97.0,4.0,0.33,0.183,0.0,0.113,0.904,0.271,0.271,0.458,51.0,8.0,0.36,0.185,0.012,0.083,0.392,0.32,0.289,0.411,0.161,0.429,0.246,0.206,0.191,0.174,0.103,0.014,0.015,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.194,0.556,0.0,0.0,0.0,0.0,0.0,0.7390000000000001,0.779,0.809,0.812,0.897,0.0008090614886731393,0.0024271844660194173,0.0032362459546925572,0.4741100323624595,0.3592233009708738,0.8333333333333334,0.05501618122977346,0.062297734627831725,0.11731391585760514,0.0,0.0008090614886731393,0.0008090614886731393,0.5469255663430421,0.43284789644012944,0.9797734627831716,0.0,0.0,0.0,0.016990291262135918,0.008090614886731391,0.025080906148867314,0.0064724919093851144,0.013754045307443364,0.02022653721682848,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,320325
0.0,0,121.0,776.0,0,0.0,0.0,0.0,9988.62,0.615,0.204,0.106,0.073,0.002,1117.29,3460.62,5410.71,3.0,92.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.875,1087.0,952.0,0.004699999999999999,0.62,0.0,0.16,0.95,0.61,0.0,0.0,0.73,0.313559322033898,0.0,0.313559322033898,0.0,0.6840783000104681,0.22704909452528,0.554485501936564,0.0,0.0,0.0,0.95,0.95,0.7345999999999999,0.7345999999999999,0.6666,0.6666,0.0,0.0,0.7741,0.7741,0.4,0.4,0.0,0.0,0.6666,0.6666,0.95,0.95,0.0,0.0,0.95,0.95,0.826,0.826,0.992,0.0,0.0,0.0,0.0,1.78,0.945,2.06,25.94,0.6,0.0,1.74,1.0,0.2,0.4,0.4,5.0,2.0,0.4,0.0,0.0,0.0,0.904,0.271,0.271,0.458,51.0,8.0,0.36,0.185,0.012,0.083,0.2,0.4,0.4,0.411,0.161,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.008130081300813009,0.22764227642276424,0.04065040650406504,0.2682926829268293,0.10569105691056913,0.06504065040650407,0.17073170731707318,0.0,0.0,0.0,0.3577235772357724,0.16260162601626016,0.5203252032520326,0.0,0.0,0.0,0.016260162601626018,0.05691056910569105,0.07317073170731707,0.2601626016260163,0.2195121951219512,0.4796747967479675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,320353
0.0,0,1359.0,776.0,0,23.0,24.0,25.0,9988.62,0.615,0.204,0.106,0.073,0.002,1117.29,3460.62,5410.71,3.0,60.0,0.0,0.0,85.6,54.0,0.0,0.0,0.0,35.0,46.0,32.0,37.0,54.0,100.0,81.0,0.231,0.25,1.0,0.5,0.0,0.14300000000000002,0.0,0.35700000000000004,0.0,0.481,890.0,952.0,0.0052,0.62,0.17,0.16,0.39,0.61,0.0,0.0,0.73,0.700294550810015,0.223122238586156,0.5522827687776141,0.0,0.6840783000104681,0.22704909452528,0.554485501936564,0.0,0.95,0.95,0.8332999999999999,0.8332999999999999,0.6675,0.6675,0.605,0.605,0.5911,0.5911,0.7719,0.7719,0.6111,0.6111,0.6363,0.6363,0.5751,0.5751,0.7272,0.7272,0.0,0.0,0.43329999999999996,0.43329999999999996,0.7818,0.7818,0.919,2.5,27.03,0.59,0.0,2.05,0.945,2.06,25.94,0.6,0.0,1.74,0.954,0.241,0.253,0.506,87.0,13.0,0.379,0.157,0.011,0.034,0.904,0.271,0.271,0.458,51.0,8.0,0.36,0.185,0.012,0.083,0.241,0.506,0.253,0.411,0.161,0.429,0.361,0.28,0.2,0.34700000000000003,0.08,0.014,0.0,0.02,0.028,0.0,0.0,0.0,0.0,0.014,0.0,0.28600000000000003,0.095,0.619,0.0,0.0,0.0,0.0,0.0,0.625,0.72,0.78,0.611,0.92,0.005116959064327485,0.005847953216374269,0.010964912280701756,0.2375730994152047,0.2989766081871345,0.5365497076023392,0.08625730994152046,0.09649122807017543,0.1827485380116959,0.006578947368421052,0.005116959064327485,0.011695906432748536,0.3611111111111111,0.4269005847953216,0.7880116959064327,0.0007309941520467836,0.0,0.0007309941520467836,0.024853801169590642,0.02046783625730994,0.04532163742690058,0.09941520467836257,0.11257309941520467,0.21198830409356725,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,320356
0.0,0,1747.0,776.0,0,24.0,22.0,20.0,9988.62,0.615,0.204,0.106,0.073,0.002,1117.29,3460.62,5410.71,3.0,67.0,0.0,0.0,82.3,63.0,0.0,0.0,0.0,51.0,49.0,42.0,49.0,89.0,92.0,88.0,0.25,0.429,0.667,0.267,0.0,0.375,0.0,0.231,0.0,0.412,979.0,952.0,0.0053,0.62,0.15,0.16,0.65,0.61,0.0,0.0,0.73,0.679791546033584,0.215402431962942,0.576722640416908,0.0,0.6840783000104681,0.22704909452528,0.554485501936564,0.0,0.95,0.95,0.95,0.95,0.6625,0.6625,0.6511,0.6511,0.5095000000000001,0.5095000000000001,0.6893,0.6893,0.25920000000000004,0.25920000000000004,0.2,0.2,0.635,0.635,0.75,0.75,0.0,0.0,0.4571,0.4571,0.7965000000000001,0.7965000000000001,0.916,2.03,23.16,0.69,0.0,2.28,0.945,2.06,25.94,0.6,0.0,1.74,0.936,0.136,0.273,0.591,110.0,14.0,0.4270000000000001,0.094,0.009000000000000001,0.055,0.904,0.271,0.271,0.458,51.0,8.0,0.36,0.185,0.012,0.083,0.136,0.591,0.273,0.411,0.161,0.429,0.542,0.295,0.211,0.7190000000000001,0.221,0.0,0.0,0.0,0.0,0.0,0.031,0.021,0.011,0.01,0.021,0.16,0.34,0.5,0.0,0.011,0.0,0.0,0.0,0.4270000000000001,0.674,0.779,0.271,0.758,0.008908685968819599,0.013919821826280623,0.022828507795100227,0.2032293986636971,0.2344097995545657,0.4376391982182628,0.11080178173719377,0.12416481069042315,0.2349665924276169,0.003897550111358575,0.005011135857461025,0.008908685968819599,0.3474387527839644,0.3925389755011136,0.7399777282850779,0.0,0.0,0.0,0.020601336302895318,0.015033407572383075,0.035634743875278395,0.11469933184855235,0.1453229398663697,0.26002227171492204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,320365
0.0,0,914.0,776.0,0,16.0,18.0,18.0,9988.62,0.615,0.204,0.106,0.073,0.002,1117.29,3460.62,5410.71,3.0,50.0,0.0,0.0,69.7,45.0,0.0,0.0,0.0,27.0,33.0,18.0,17.0,41.0,93.0,83.0,0.0,0.0,0.7140000000000001,0.3,0.0,0.4,0.0,0.125,0.0,0.407,799.0,952.0,0.0066,0.62,0.08,0.16,0.11,0.61,0.0,0.0,0.73,0.8716517857142858,0.0825892857142857,0.841517857142857,0.0,0.6840783000104681,0.22704909452528,0.554485501936564,0.0,0.95,0.95,0.0,0.0,0.532,0.532,0.6420999999999999,0.6420999999999999,0.5031,0.5031,0.5735,0.5735,0.2195,0.2195,0.25,0.25,0.4824,0.4824,0.0,0.0,0.0,0.0,0.25,0.25,0.07690000000000001,0.07690000000000001,0.903,3.57,52.62,1.23,0.0,1.74,0.945,2.06,25.94,0.6,0.0,1.74,0.861,0.292,0.236,0.472,72.0,5.0,0.25,0.127,0.014,0.125,0.904,0.271,0.271,0.458,51.0,8.0,0.36,0.185,0.012,0.083,0.292,0.472,0.236,0.411,0.161,0.429,0.917,1.0,1.0,0.917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.083,0.0,0.0010515247108307043,0.0,0.0010515247108307043,0.3648790746582545,0.3480546792849632,0.7129337539432177,0.11251314405888538,0.1156677181913775,0.2281808622502629,0.002103049421661409,0.002103049421661409,0.004206098843322818,0.4889589905362776,0.473186119873817,0.9621451104100948,0.0010515247108307043,0.0,0.0010515247108307043,0.007360672975814931,0.007360672975814931,0.014721345951629862,0.011566771819137749,0.026288117770767613,0.03785488958990536,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,320368
0.0,0,271.0,776.0,0,24.0,21.0,17.0,9988.62,0.615,0.204,0.106,0.073,0.002,1117.29,3460.62,5410.71,3.0,53.0,0.0,0.0,61.3,51.0,0.0,0.0,0.0,39.0,56.0,18.0,34.0,49.0,100.0,100.0,0.5,0.75,0.75,0.0,0.0,0.833,0.0,0.5,0.0,0.583,0.0,952.0,0.0,0.62,0.0,0.16,0.0,0.61,0.0,0.0,0.73,0.950757575757576,0.140151515151515,0.9356060606060608,0.0,0.6840783000104681,0.22704909452528,0.554485501936564,0.0,0.0,0.0,0.0,0.0,0.7707999999999999,0.7707999999999999,0.8332999999999999,0.8332999999999999,0.7,0.7,0.95,0.95,0.4,0.4,0.5,0.5,0.7317,0.7317,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.93,4.17,54.63,0.0,0.0,1.52,0.945,2.06,25.94,0.6,0.0,1.74,0.643,0.35700000000000004,0.28600000000000003,0.35700000000000004,14.0,0.0,0.35700000000000004,0.35700000000000004,0.071,0.28600000000000003,0.904,0.271,0.271,0.458,51.0,8.0,0.36,0.185,0.012,0.083,0.35700000000000004,0.35700000000000004,0.28600000000000003,0.411,0.161,0.429,0.625,0.625,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0035971223021582736,0.0035971223021582736,0.21942446043165467,0.5395683453237411,0.7589928057553957,0.025179856115107917,0.1510791366906475,0.17625899280575538,0.0,0.01079136690647482,0.01079136690647482,0.2482014388489209,0.7230215827338129,0.9712230215827338,0.0,0.0,0.0,0.0035971223021582736,0.017985611510791366,0.02158273381294964,0.0035971223021582736,0.025179856115107917,0.02877697841726619,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,320700
0.0,0,319.0,776.0,0,20.0,20.0,19.0,9988.62,0.615,0.204,0.106,0.073,0.002,1117.29,3460.62,5410.71,3.0,53.0,0.0,0.0,55.4,52.0,0.0,0.0,0.0,33.0,51.0,24.0,36.0,0.0,93.0,100.0,0.0,0.0,1.0,0.5,0.0,0.667,0.0,0.5,0.0,0.588,805.0,952.0,0.0078000000000000005,0.62,0.23,0.16,0.09,0.61,0.0,0.0,0.73,0.631746031746032,0.412698412698413,0.40952380952381,0.0,0.6840783000104681,0.22704909452528,0.554485501936564,0.0,0.0,0.0,0.95,0.95,0.675,0.675,0.6805,0.6805,0.6279,0.6279,0.625,0.625,0.0,0.0,0.0,0.0,0.7082999999999999,0.7082999999999999,0.6,0.6,0.0,0.0,0.5,0.5,0.95,0.95,0.959,0.9,8.06,0.3,0.0,1.03,0.945,2.06,25.94,0.6,0.0,1.74,0.722,0.444,0.333,0.222,18.0,0.0,0.16699999999999998,0.6,0.0,0.278,0.904,0.271,0.271,0.458,51.0,8.0,0.36,0.185,0.012,0.083,0.444,0.222,0.333,0.411,0.161,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.009345794392523364,0.3146417445482866,0.5202492211838006,0.8348909657320872,0.04049844236760125,0.0529595015576324,0.09345794392523364,0.0,0.003115264797507788,0.003115264797507788,0.3613707165109034,0.5919003115264797,0.9532710280373832,0.0,0.003115264797507788,0.003115264797507788,0.006230529595015576,0.003115264797507788,0.009345794392523364,0.006230529595015576,0.04049844236760125,0.04672897196261682,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,320701
0.0,0,151.0,466.0,1,13.0,11.0,11.0,9274.23,0.5820000000000001,0.204,0.08900000000000001,0.117,0.008,1558.46,1178.67,6537.1,3.0,83.0,0.0,0.0,84.2,83.0,0.0,0.0,0.0,77.0,88.0,76.0,70.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1003.0,846.0,0.0048,0.47,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.411347517730496,0.0,0.26241134751773,0.312056737588652,0.8384279475982529,0.0556768558951965,0.8062227074235809,0.0376637554585153,0.0,0.0,0.0,0.0,0.7931,0.7931,0.8181,0.8181,0.9,0.9,0.7826000000000001,0.7826000000000001,0.0,0.0,0.0,0.0,0.8332999999999999,0.8332999999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.8125,0.8125,0.974,0.0,3.95,0.0,0.0,0.5,0.939,1.91,32.16,0.35,0.0,0.71,1.0,0.375,0.125,0.5,8.0,0.0,0.25,0.25,0.0,0.0,0.976,0.211,0.203,0.585,31.0,7.0,0.213,0.19,0.0,0.024,0.375,0.5,0.125,0.7140000000000001,0.071,0.214,0.625,0.2,0.6,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.375,0.8,0.4,0.5,0.8,0.0,0.0,0.0,0.16339869281045752,0.0718954248366013,0.2352941176470588,0.052287581699346414,0.026143790849673203,0.0784313725490196,0.006535947712418301,0.0,0.006535947712418301,0.2222222222222222,0.09803921568627452,0.3202614379084967,0.0,0.0,0.0,0.0,0.0,0.0,0.4183006535947713,0.26143790849673204,0.6797385620915033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,330326
0.0,1,263.0,466.0,1,14.0,15.0,14.0,9274.23,0.5820000000000001,0.204,0.08900000000000001,0.117,0.008,1558.46,1178.67,6537.1,3.0,48.0,0.0,0.0,82.5,40.0,0.0,0.0,0.0,28.0,31.0,18.0,19.0,36.0,70.0,82.0,0.5,0.0,1.0,0.5,0.0,0.833,0.0,0.667,0.0,0.629,802.0,846.0,0.0053,0.47,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.8084291187739459,0.0268199233716475,0.796934865900383,0.0421455938697318,0.8384279475982529,0.0556768558951965,0.8062227074235809,0.0376637554585153,0.0,0.0,0.0,0.0,0.6559,0.6559,0.6352,0.6352,0.6746,0.6746,0.7234,0.7234,0.95,0.95,0.0,0.0,0.5869,0.5869,0.95,0.95,0.0,0.0,0.5,0.5,0.8,0.8,0.939,2.41,37.46,0.69,0.0,0.37,0.939,1.91,32.16,0.35,0.0,0.71,0.959,0.16,0.16,0.68,24.0,3.0,0.333,0.138,0.0,0.041,0.976,0.211,0.203,0.585,31.0,7.0,0.213,0.19,0.0,0.024,0.16,0.68,0.16,0.7140000000000001,0.071,0.214,0.5,0.091,0.273,0.35,0.273,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.154,0.769,0.0,0.0,0.0,0.0,0.0,0.5,0.818,0.727,0.65,0.727,0.0,0.0,0.0,0.38235294117647056,0.3897058823529412,0.7720588235294118,0.04044117647058824,0.06985294117647059,0.11029411764705882,0.0,0.0,0.0,0.4264705882352941,0.4595588235294117,0.8860294117647058,0.0,0.0,0.0,0.0036764705882352936,0.0,0.0036764705882352936,0.04044117647058824,0.07352941176470587,0.11397058823529413,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,330328
0.0,0,837.0,466.0,1,23.0,17.0,21.0,9274.23,0.5820000000000001,0.204,0.08900000000000001,0.117,0.008,1558.46,1178.67,6537.1,3.0,61.0,0.0,0.0,92.2,54.0,0.0,0.0,0.0,33.0,53.0,42.0,39.0,47.0,79.0,77.0,0.6,0.5,1.0,0.5,0.0,0.875,0.0,0.6,0.0,0.627,833.0,846.0,0.0038,0.47,0.07,0.0,0.22,0.27,0.0,0.0,0.0,0.8821385176184692,0.0704738760631835,0.861482381530984,0.0133657351154313,0.8384279475982529,0.0556768558951965,0.8062227074235809,0.0376637554585153,0.0,0.0,0.0,0.0,0.6033,0.6033,0.5227,0.5227,0.5826,0.5826,0.7058,0.7058,0.5555,0.5555,0.0,0.0,0.4675,0.4675,0.0,0.0,0.0,0.0,0.3181,0.3181,0.7037,0.7037,0.93,2.35,36.95,0.0,0.0,0.45,0.939,1.91,32.16,0.35,0.0,0.71,1.0,0.189,0.226,0.585,53.0,9.0,0.245,0.11,0.0,0.0,0.976,0.211,0.203,0.585,31.0,7.0,0.213,0.19,0.0,0.024,0.189,0.585,0.226,0.7140000000000001,0.071,0.214,0.529,0.621,0.621,0.608,0.586,0.0,0.0,0.0,0.0,0.0,0.196,0.069,0.069,0.196,0.103,0.32299999999999995,0.258,0.419,0.02,0.0,0.0,0.02,0.0,0.255,0.31,0.31,0.17600000000000002,0.31,0.0,0.0,0.0,0.2299651567944251,0.24390243902439024,0.4738675958188153,0.020905923344947737,0.026713124274099883,0.047619047619047616,0.0011614401858304295,0.0011614401858304295,0.0023228803716608595,0.27526132404181186,0.28919860627177696,0.5644599303135889,0.0011614401858304295,0.0011614401858304295,0.0023228803716608595,0.022067363530778164,0.016260162601626018,0.03832752613240418,0.1916376306620209,0.24390243902439024,0.4355400696864111,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,330350
