unit_code,ACTCompositeScore_UNCMin_LEP,ACTEnglish_ACTBenchmark_LEP,ACTMath_ACTBenchmark_LEP,ACTReading_ACTBenchmark_LEP,ACTScience_ACTBenchmark_LEP,ACTSubtests_BenchmarksMet_LEP,ACTWorkKeys_SilverPlus_LEP,ACTWriting_ACTBenchmark_LEP,EOCBiology_CACR_LEP,EOCBiology_GLP_LEP,EOCEnglish2_CACR_LEP,EOCEnglish2_GLP_LEP,EOCMathI_CACR_LEP,EOCMathI_GLP_LEP,EOCSubjects_CACR_LEP,EOCSubjects_GLP_LEP,EOG/EOCSubjects_CACR_LEP,EOG/EOCSubjects_GLP_LEP,EOGGr3_CACR_LEP,EOGGr3_GLP_LEP,EOGGr4_CACR_LEP,EOGGr4_GLP_LEP,EOGGr5_CACR_LEP,EOGGr5_GLP_LEP,EOGGr6_CACR_LEP,EOGGr6_GLP_LEP,EOGGr7_CACR_LEP,EOGGr7_GLP_LEP,EOGGr8_CACR_LEP,EOGGr8_GLP_LEP,EOGMathGr3_CACR_LEP,EOGMathGr3_GLP_LEP,EOGMathGr3-8_CACR_LEP,EOGMathGr3-8_GLP_LEP,EOGMathGr4_CACR_LEP,EOGMathGr4_GLP_LEP,EOGMathGr5_CACR_LEP,EOGMathGr5_GLP_LEP,EOGMathGr6_CACR_LEP,EOGMathGr6_GLP_LEP,EOGMathGr7_CACR_LEP,EOGMathGr7_GLP_LEP,EOGMathGr8_CACR_LEP,EOGMathGr8_GLP_LEP,EOGReadingGr3_CACR_LEP,EOGReadingGr3_GLP_LEP,EOGReadingGr3-8_CACR_LEP,EOGReadingGr3-8_GLP_LEP,EOGReadingGr4_CACR_LEP,EOGReadingGr4_GLP_LEP,EOGReadingGr5_CACR_LEP,EOGReadingGr5_GLP_LEP,EOGReadingGr6_CACR_LEP,EOGReadingGr6_GLP_LEP,EOGReadingGr7_CACR_LEP,EOGReadingGr7_GLP_LEP,EOGReadingGr8_CACR_LEP,EOGReadingGr8_GLP_LEP,EOGScienceGr5_CACR_LEP,EOGScienceGr5_GLP_LEP,EOGScienceGr5&8_CACR_LEP,EOGScienceGr5&8_GLP_LEP,EOGScienceGr8_CACR_LEP,EOGScienceGr8_GLP_LEP,EOGSubjects_CACR_LEP,EOGSubjects_GLP_LEP,GraduationRate_4yr_LEP,GraduationRate_5yr_LEP
010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.3,9.3,0.0,6.5,16.8,24.0,9.1,14.3,9.4,16.2,20.0,34.7,0.0,8.3,0.0,9.7,0.0,0.0,0.0,5.7,7.2,11.2,19.3,34.9,9.4,17.2,7.4,11.6,6.3,11.5,0.0,0.0,0.0,0.0,0.0,7.2,20.7,34.6,9.1,15.8,0.0,5.0,0.0,0.0,0.0,0.0,6.7,6.7,0.0,8.6,5.2,13.5,10.6,16.2,14.4,18.0,9.4,16.4,36.2,45.5
010303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
010304,,,,,,,,,,,,,,,,,9.8,22.0,9.4,25.0,0.0,0.0,11.1,11.1,,,,,,,6.3,25.0,10.5,26.3,0.0,0.0,0.0,0.0,,,,,,,12.5,25.0,10.5,21.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,9.8,22.0,,
010308,,,,,,,,,,,,,,,,,32.1,46.4,50.0,62.5,0.0,0.0,8.3,25.0,,,,,,,62.5,75.0,41.7,50.0,0.0,0.0,0.0,0.0,,,,,,,37.5,50.0,25.0,41.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,32.1,46.4,,
010310,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.2,7.4,,,,,,,0.0,0.0,0.0,0.0,8.1,11.8,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.7,9.4,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,7.4,,,14.8,18.5,14.8,18.5,5.2,7.4,,
010312,,,,,,,,,,,,,,,,,17.9,39.3,28.6,35.7,0.0,0.0,8.3,50.0,,,,,,,14.3,14.3,8.3,25.0,0.0,0.0,0.0,0.0,,,,,,,42.9,57.1,25.0,41.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,17.9,39.3,,
010320,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
010324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,8.3,16.7,33.3,38.9,22.5,27.5,22.5,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
010326,,,,,,,,,,,,,,,,,9.3,16.4,18.2,31.8,0.0,0.0,0.0,0.0,,,,,,,15.2,33.3,9.2,20.0,0.0,0.0,10.0,10.0,,,,,,,21.2,30.3,10.8,15.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,9.3,16.4,,
010328,,,,,,,,,,,,,,,,,37.5,37.5,50.0,50.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,37.5,37.5,,
010340,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,5.0,,
010346,,,,,,,,,,,,,,,,,11.4,25.7,25.0,41.7,0.0,0.0,6.7,26.7,,,,,,,33.3,50.0,20.0,26.7,0.0,0.0,20.0,20.0,,,,,,,16.7,33.3,6.7,26.7,0.0,0.0,0.0,40.0,,,,,,,0.0,20.0,0.0,20.0,,,11.4,25.7,,
010347,,,,,,,,,,,,,,,,,19.0,32.8,32.1,53.6,8.3,16.7,5.6,11.1,,,,,,,35.7,57.1,23.1,42.3,16.7,33.3,0.0,16.7,,,,,,,28.6,50.0,15.4,26.9,0.0,0.0,0.0,0.0,,,,,,,16.7,16.7,16.7,16.7,,,19.0,32.8,,
010348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,42.9
010350,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.3,,,,,,,6.3,9.4,0.0,0.0,6.7,8.0,,,0.0,0.0,,,,,6.3,6.3,0.0,0.0,0.0,0.0,,,0.0,5.6,,,,,6.3,12.5,0.0,0.0,0.0,8.0,,,12.0,12.0,12.0,12.0,0.0,5.3,,
010351,,,,,,,,,,,,,,,,,6.7,11.1,9.1,13.6,7.1,14.3,0.0,0.0,,,,,,,0.0,0.0,0.0,9.5,14.3,28.6,0.0,0.0,,,,,,,18.2,27.3,9.5,14.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,6.7,11.1,,
010353,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,10.0,,,,,,,0.0,0.0,0.0,0.0,0.0,16.7,,,0.0,10.7,,,,,0.0,0.0,0.0,0.0,0.0,21.4,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,7.1,,,14.3,21.4,14.3,21.4,0.0,10.0,,
010354,,,,,,,,,,,,,,,,,9.1,18.9,13.8,30.0,13.2,18.4,0.0,0.0,,,,,,,12.5,30.0,11.5,21.8,21.1,26.3,0.0,0.0,,,,,,,15.0,30.0,9.0,17.9,5.3,10.5,0.0,0.0,,,,,,,0.0,10.5,0.0,10.5,,,9.1,18.9,,
010357,,,,,,,,,,,,,,,,,11.9,16.1,23.1,30.8,5.6,5.6,0.0,0.0,,,,,,,23.1,30.8,14.8,18.5,11.1,11.1,0.0,0.0,,,,,,,23.1,30.8,11.1,14.8,0.0,0.0,0.0,0.0,,,,,,,0.0,10.0,0.0,10.0,,,11.9,16.1,,
010358,,,,,,,,,,,,,,,,,10.0,36.7,11.5,42.3,0.0,0.0,0.0,0.0,,,,,,,7.7,46.2,6.7,40.0,0.0,0.0,0.0,0.0,,,,,,,15.4,38.5,13.3,33.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,10.0,36.7,,
010360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,5.9,0.0,5.1,16.7,30.6,7.6,15.2,7.6,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,30.0
010362,,,,,,,,,,,,,,,,,24.1,41.4,27.8,50.0,12.5,25.0,0.0,0.0,,,,,,,22.2,66.7,21.4,50.0,0.0,0.0,0.0,0.0,,,,,,,33.3,33.3,21.4,28.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,24.1,41.4,,
010364,,,,,,,,,,,,,,,,,10.9,18.2,19.2,30.8,0.0,0.0,0.0,9.5,,,,,,,23.1,30.8,16.7,25.0,0.0,0.0,14.3,28.6,,,,,,,15.4,30.8,8.3,16.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,10.9,18.2,,
010372,,,,,,,,,,,,,,,,,7.7,17.9,15.0,25.0,0.0,0.0,0.0,6.7,,,,,,,0.0,20.0,0.0,11.8,0.0,0.0,0.0,0.0,,,,,,,30.0,30.0,17.6,23.5,0.0,0.0,0.0,0.0,,,,,,,0.0,20.0,0.0,20.0,,,7.7,17.9,,
010374,,,,,,,,,,,,,,,,,20.0,33.6,26.1,44.3,0.0,0.0,9.5,14.3,,,,,,,34.1,50.0,27.1,40.7,0.0,0.0,14.3,28.6,,,,,,,18.2,38.6,13.6,28.8,0.0,0.0,0.0,0.0,,,,,,,14.3,14.3,14.3,14.3,,,20.0,33.6,,
010378,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,,
010380,,,,,,,,,,,,,,,,,8.9,17.1,14.3,27.1,0.0,0.0,0.0,0.0,,,,,,,8.6,17.1,7.0,14.0,0.0,7.7,11.1,11.1,,,,,,,20.0,37.1,12.3,22.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,8.9,17.1,,
010384,,,,,,,,,,,,,,,,,37.5,37.5,33.3,33.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,37.5,37.5,,
010388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,0.0,0.0,20.0,20.0,12.1,12.1,12.1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1,33.3
010390,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.1,,,,,,,0.0,0.0,8.3,16.7,5.6,11.1,,,0.0,5.3,,,,,0.0,0.0,0.0,16.7,0.0,0.0,,,5.3,5.3,,,,,0.0,0.0,16.7,16.7,0.0,0.0,,,16.7,33.3,16.7,33.3,0.0,9.1,,
010392,,,,,,,,,,,,,,,,,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,7.7,,
010394,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.9,,,,,,,0.0,0.0,0.0,0.0,0.0,8.5,,,0.0,0.0,,,,,0.0,5.9,0.0,0.0,0.0,0.0,,,0.0,7.1,,,,,0.0,0.0,6.3,6.3,0.0,12.5,,,8.7,13.0,8.7,13.0,0.0,5.9,,
010396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,16.7,17.6,23.5,10.3,15.4,10.3,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,72.7
010400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,14.3,0.0,0.0,13.3,20.0,11.1,14.8,11.1,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
010403,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.7,8.7,,,,,,,0.0,0.0,13.6,13.6,5.6,5.6,,,5.0,5.0,,,,,0.0,0.0,9.1,9.1,0.0,0.0,,,10.0,10.0,,,,,0.0,0.0,18.2,18.2,0.0,0.0,,,16.7,16.7,16.7,16.7,8.7,8.7,,
010406,,,,,,,,,,,,,0.0,0.0,0.0,0.0,11.3,16.1,,,,,,,0.0,0.0,18.8,31.3,11.1,14.8,,,0.0,15.4,,,,,0.0,0.0,12.5,37.5,0.0,11.1,,,11.5,11.5,,,,,0.0,0.0,25.0,25.0,11.1,11.1,,,22.2,22.2,22.2,22.2,9.8,14.8,,
01B000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01C000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01D000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,33.3,33.3,15.4,15.4,15.7,25.7,27.1,41.7,12.5,12.5,8.3,16.7,0.0,10.0,11.5,23.1,9.1,18.2,33.3,50.0,20.7,32.8,0.0,0.0,25.0,25.0,0.0,20.0,7.7,23.1,0.0,0.0,20.8,33.3,12.3,21.1,0.0,0.0,0.0,0.0,0.0,0.0,15.4,23.1,0.0,0.0,0.0,25.0,8.3,25.0,0.0,0.0,15.7,26.8,0.0,100.0
020302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,33.3,33.3,15.4,15.4,15.4,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0
020304,,,,,,,,,,,,,,,,,57.1,57.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,57.1,57.1,,
020306,,,,,,,,,,,,,0.0,0.0,0.0,0.0,9.1,22.7,,,,,,,0.0,0.0,10.0,30.0,12.5,25.0,,,0.0,20.0,,,,,0.0,0.0,0.0,40.0,0.0,0.0,,,11.1,22.2,,,,,0.0,0.0,20.0,20.0,0.0,0.0,,,0.0,0.0,0.0,0.0,9.1,22.7,,
020308,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
020316,,,,,,,,,,,,,,,,,15.6,31.3,12.5,29.2,0.0,0.0,16.7,33.3,,,,,,,25.0,50.0,33.3,53.3,0.0,0.0,0.0,0.0,,,,,,,0.0,8.3,0.0,6.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,15.6,31.3,,
020320,,,,,,,,,,,,,,,,,12.5,31.3,20.0,40.0,0.0,0.0,0.0,16.7,,,,,,,20.0,40.0,14.3,28.6,0.0,0.0,0.0,0.0,,,,,,,20.0,40.0,14.3,28.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,12.5,31.3,,
020324,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
020328,,,,,,,,,,,,,,,,,11.8,17.6,16.7,33.3,0.0,0.0,11.1,11.1,,,,,,,0.0,0.0,14.3,14.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,14.3,28.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,11.8,17.6,,
020330,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,16.0,,,,,,,0.0,16.7,12.5,18.8,0.0,0.0,,,8.3,16.7,,,,,0.0,0.0,12.5,12.5,0.0,0.0,,,8.3,16.7,,,,,0.0,0.0,12.5,25.0,0.0,0.0,,,0.0,0.0,0.0,0.0,8.0,16.0,,
020332,,,,,,,,,,,,,,,,,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,37.5,37.5,,
030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,28.6,5.9,17.6,6.8,20.5,16.7,16.7,12.5,37.5,0.0,0.0,5.6,11.1,8.3,16.7,0.0,44.4,0.0,0.0,11.5,26.9,0.0,0.0,0.0,0.0,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,11.1,16.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,21.4,0.0,0.0
030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,16.7,6.3,12.5,6.3,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
030308,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10.0,40.0,0.0,0.0,16.7,50.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,22.2,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,36.8,,
030316,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
030320,,,,,,,,,,,,,0.0,0.0,0.0,0.0,6.1,15.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,20.0,0.0,33.3,0.0,0.0,6.7,13.3,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,15.2,,
040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,13.3,6.3,12.5,25.0,37.5,0.0,16.7,5.6,5.6,6.3,6.3,0.0,0.0,0.0,0.0,37.5,50.0,13.9,22.2,0.0,33.3,16.7,16.7,12.5,12.5,0.0,0.0,0.0,0.0,12.5,25.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,12.3,0.0,0.0
040304,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
040305,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
040306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
040308,,,,,,,,,,,,,,,,,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,16.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,7.1,7.1,,
040309,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
040311,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,
040316,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
040324,,,,,,,,,,,,,,,,,19.0,33.3,33.3,50.0,0.0,33.3,0.0,0.0,16.7,16.7,,,,,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,19.0,33.3,,
040328,,,,,,,,,,,,,,,,,5.9,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,12.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,5.9,11.8,,
040330,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
040700,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,16.7,16.7,13.8,21.8,25.0,39.3,0.0,0.0,0.0,5.6,0.0,0.0,12.5,25.0,0.0,11.1,28.6,50.0,18.2,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,28.6,12.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,22.2,0.0,0.0,13.3,22.7,0.0,0.0
050302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,16.7,16.7,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
050305,,,,,,,,,,,,,,,,,5.9,17.6,,,,,,,,,12.5,25.0,0.0,11.1,,,14.3,14.3,,,,,,,0.0,0.0,0.0,0.0,,,0.0,14.3,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5.9,17.6,,
050310,,,,,,,,,,,,,,,,,27.8,44.4,50.0,70.0,0.0,0.0,0.0,16.7,0.0,0.0,,,,,60.0,80.0,37.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,40.0,60.0,25.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,27.8,44.4,,
050330,,,,,,,,,,,,,,,,,0.0,5.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,16.7,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,5.0,,
050335,,,,,,,,,,,,,,,,,20.0,25.0,33.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,22.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,22.2,22.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,20.0,25.0,,
060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,22.2,0.0,12.0,12.3,18.1,16.7,22.2,19.2,26.9,18.2,24.2,0.0,0.0,0.0,0.0,16.7,16.7,22.2,22.2,14.6,18.8,15.4,23.1,27.3,36.4,0.0,0.0,0.0,0.0,0.0,0.0,11.1,22.2,10.4,14.6,23.1,30.8,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,18.2,27.3,29.4,35.3,50.0,50.0,15.0,19.5,0.0,0.0
