closed_ind,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,00_Size,01_Size,02_Size,03_Size,04_Size,05_Size,06_Size,07_Size,08_Size,Biology_Size,English II_Size,Math I_Size,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading SPG Grade,Math SPG Grade,EVAAS Growth Score,Overall Achievement Score,Reading Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,ACT Score,ACT WorkKeys Score,Passing Math III,4-Year Cohort Graduation Rate Score,ACT_pTarget_PctMet,ACTWorkKeys_pTarget_PctMet,CurrentYearEOC_pTarget_PctMet,MathGr10_pTarget_PctMet,MathGr3-8_pTarget_PctMet,ReadingGr10_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr11_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,sat_avg_score_num,lea_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,ap_participation_pct,lea_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,st_total_specialized_courses,st_ap_ib_courses,st_cte_courses,st_univ_college_courses,ALL_All Students (Total or Subtotal_ENROLL_sch_pct,ECODIS_Economically Disadvantaged_ENROLL_sch_pct,F_Female_ENROLL_sch_pct,LEP_Limited English Proficiency_ENROLL_sch_pct,M_Male_ENROLL_sch_pct,MA_Asian_ENROLL_sch_pct,MAN_American Indian_ENROLL_sch_pct,MB_Black_ENROLL_sch_pct,MHL_Hispanic_ENROLL_sch_pct,MM_Multiracial_ENROLL_sch_pct,MNP_Pacific Islander_ENROLL_sch_pct,MW_White_ENROLL_sch_pct,WDIS_Students With Disabilities_ENROLL_sch_pct,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,st_short_susp_per_c_num,st_long_susp_per_c_num,digital_media_pct,avg_age_media_collection,books_per_student,lea_avg_age_media_collection,lea_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,highqual_class_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,lea_highqual_class_pct,lea_highqual_class_hp_pct,lea_highqual_class_lp_pct,lea_highqual_class_all_pct,lea_not_highqual_class_hp_pct,lea_not_highqual_class_lp_pct,lea_not_highqual_class_all_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,st_highqual_class_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Student Growth_Pct,Exceeds Expected Growth_TCHR_Student Growth_Pct,Meets Expected Growth_TCHR_Student Growth_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,LPS,category_cd_I,category_cd_M,category_cd_T,"calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_Y,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,State Board Region_Northeast Region,State Board Region_Northwest Region,State Board Region_Piedmont Triad Region,State Board Region_SandHills Region,State Board Region_Southeast Region,State Board Region_Southwest Region,State Board Region_Western Region,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,Reading SPG Score_B,Reading SPG Score_C,Reading SPG Score_D,Reading SPG Score_F,Math SPG Score_B,Math SPG Score_C,Math SPG Score_D,Math SPG Score_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,Category_Cd_I,Category_Cd_M,Category_Cd_T,Byod_Yes,_1_to_1_access_Yes,unit_code
0.0,1,0,0,0,0,0,927.0,792.0,475.0,0,23.0,18.0,18.0,19.0,23.0,22.0,19.0,29.0,24.0,0.0,0.0,21.0,8957.21,0.616,0.207,0.08800000000000001,0.079,0.01,1233.78,1377.45,6345.98,40.0,38.0,36.0,58.5,36.0,32.0,31.0,55.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,874.0,0.0,0.32,0.0,0.07,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.22,7.55,0.0,0.0,1.35,0.946,0.17,14.02,0.0,0.0,1.3,0.957,0.24,8.76,0.06,0.09,2001.0,22.949996948242198,2000.0,23.08,136.0,2.39,1561.0,2.44,0.966,0.183,0.4,0.417,60.0,1.0,0.16699999999999998,0.083,0.0,0.034,0.997,0.981,0.157,0.277,0.5660000000000001,53.0,4.0,0.22,0.125,0.0,0.019,0.989,0.983,0.0,0.987,0.017,0.0,0.013,0.895,0.255,0.254,0.491,32.0,5.0,0.262,0.127,0.003,0.046,0.894,0.183,0.417,0.4,0.438,0.313,0.25,0.797,0.737,0.684,0.8640000000000001,0.579,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.262,0.19,0.5479999999999999,0.0,0.0,0.0,0.0,0.0,0.18600000000000005,0.263,0.316,0.136,0.421,0.0,0.0,0.0,0.024918743228602384,0.03033586132177682,0.0552546045503792,0.3033586132177681,0.3542795232936078,0.6576381365113759,0.004333694474539546,0.002166847237269773,0.006500541711809318,0.3412784398699892,0.3911159263271939,0.7323943661971831,0.0,0.0,0.0,0.008667388949079091,0.004333694474539546,0.013001083423618637,0.13867822318526546,0.12892741061755147,0.2676056338028169,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,310304
0.0,1,0,0,0,0,0,915.0,792.0,475.0,0,17.0,18.0,21.0,19.0,24.0,24.0,22.0,25.0,22.0,0.0,0.0,22.0,8957.21,0.616,0.207,0.08800000000000001,0.079,0.01,1233.78,1377.45,6345.98,55.0,50.0,52.0,76.2,49.0,45.0,45.0,65.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,874.0,0.0,0.32,0.0,0.07,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,0.22,17.49,0.0,0.0,1.09,0.946,0.17,14.02,0.0,0.0,1.3,0.957,0.24,8.76,0.06,0.18,2001.0,11.279998779296902,2000.0,23.08,146.0,2.52,1561.0,2.44,0.983,0.102,0.271,0.627,59.0,5.0,0.254,0.086,0.0,0.017,0.984,0.981,0.157,0.277,0.5660000000000001,53.0,4.0,0.22,0.125,0.0,0.019,0.989,0.983,0.0,0.987,0.017,0.0,0.013,0.895,0.255,0.254,0.491,32.0,5.0,0.262,0.127,0.003,0.046,0.894,0.102,0.627,0.271,0.438,0.313,0.25,0.831,0.652,0.565,0.797,0.609,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.043,0.0,0.0,0.16699999999999998,0.095,0.738,0.0,0.0,0.0,0.0,0.0,0.16899999999999998,0.348,0.391,0.18600000000000005,0.391,0.001088139281828074,0.0,0.001088139281828074,0.06637649619151251,0.07616974972796517,0.1425462459194777,0.10119695321001088,0.11534276387377584,0.21653971708378672,0.001088139281828074,0.004352557127312296,0.00544069640914037,0.18607181719260066,0.21218715995647444,0.3982589771490751,0.0,0.0,0.0,0.016322089227421108,0.016322089227421108,0.032644178454842215,0.3014145810663765,0.3003264417845484,0.6017410228509249,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,310308
0.0,1,0,0,0,0,0,483.0,357.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,22.0,0.0,0.0,19.0,8957.21,0.616,0.207,0.08800000000000001,0.079,0.01,1233.78,1377.45,6345.98,46.0,47.0,42.0,74.4,39.0,39.0,32.0,55.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,874.0,0.0,0.32,0.0,0.07,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.83,35.4,0.0,0.0,2.81,0.95,1.21,44.03,0.0,0.0,1.3,0.951,0.83,14.64,0.06,0.4,2000.0,23.659988403320302,2000.0,23.08,88.0,2.59,1561.0,2.44,0.875,0.424,0.121,0.455,32.0,1.0,0.188,0.246,0.0,0.125,0.96,0.7340000000000001,0.443,0.182,0.375,29.0,2.0,0.23,0.233,0.012,0.243,0.961,0.983,0.0,0.987,0.017,0.0,0.013,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.424,0.455,0.121,0.438,0.313,0.25,0.394,0.52,0.52,0.515,0.32,0.0,0.0,0.0,0.0,0.0,0.333,0.16,0.12,0.242,0.32,0.042,0.25,0.708,0.0,0.0,0.0,0.0,0.0,0.273,0.32,0.36,0.242,0.36,0.0,0.0,0.0,0.14644351464435146,0.20502092050209209,0.3514644351464435,0.15271966527196654,0.22384937238493724,0.37656903765690375,0.0041841004184100415,0.008368200836820083,0.012552301255230124,0.3138075313807531,0.4456066945606695,0.7594142259414226,0.0,0.0,0.0,0.010460251046025104,0.008368200836820083,0.018828451882845192,0.10669456066945608,0.13389121338912133,0.2405857740585774,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,310324
0.0,1,0,0,0,0,0,534.0,792.0,475.0,0,15.0,24.0,16.0,20.0,19.0,20.0,19.0,21.0,20.0,0.0,0.0,15.0,8957.21,0.616,0.207,0.08800000000000001,0.079,0.01,1233.78,1377.45,6345.98,61.0,56.0,56.0,82.2,56.0,53.0,49.0,82.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,874.0,0.0,0.32,0.0,0.07,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.0,19.29,0.0,0.0,1.16,0.946,0.17,14.02,0.0,0.0,1.3,0.957,0.24,8.76,0.06,0.08,2000.0,45.489990234375,2000.0,23.08,106.0,2.65,1561.0,2.44,1.0,0.2,0.1,0.7,40.0,7.0,0.25,0.241,0.0,0.0,0.987,0.981,0.157,0.277,0.5660000000000001,53.0,4.0,0.22,0.125,0.0,0.019,0.989,0.983,0.0,0.987,0.017,0.0,0.013,0.895,0.255,0.254,0.491,32.0,5.0,0.262,0.127,0.003,0.046,0.894,0.2,0.7,0.1,0.438,0.313,0.25,0.7440000000000001,0.703,0.757,0.769,0.6759999999999999,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.185,0.556,0.0,0.0,0.0,0.0,0.0,0.256,0.297,0.243,0.205,0.324,0.0018484288354898336,0.0,0.0018484288354898336,0.07024029574861368,0.066543438077634,0.1367837338262477,0.059149722735674676,0.09242144177449167,0.15157116451016636,0.0,0.0018484288354898336,0.0018484288354898336,0.1478743068391867,0.17005545286506468,0.3179297597042514,0.0,0.0,0.0,0.0166358595194085,0.009242144177449169,0.025878003696857672,0.3641404805914972,0.3179297597042514,0.6820702402957486,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,310330
0.0,1,0,0,0,0,0,353.0,357.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,23.0,0.0,0.0,29.0,8957.21,0.616,0.207,0.08800000000000001,0.079,0.01,1233.78,1377.45,6345.98,38.0,38.0,33.0,52.9,34.0,33.0,27.0,48.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,874.0,0.0,0.32,0.0,0.07,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.57,73.09,0.0,0.0,1.34,0.95,1.21,44.03,0.0,0.0,1.3,0.951,0.83,14.64,0.06,0.0,0.0,0.0,2000.0,23.08,74.0,2.74,1561.0,2.44,0.615,0.5770000000000001,0.192,0.231,26.0,4.0,0.192,0.28,0.0,0.34600000000000003,0.927,0.7340000000000001,0.443,0.182,0.375,29.0,2.0,0.23,0.233,0.012,0.243,0.961,0.983,0.0,0.987,0.017,0.0,0.013,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.5770000000000001,0.231,0.192,0.438,0.313,0.25,0.2,0.28,0.16,0.28,0.2,0.08,0.12,0.04,0.08,0.08,0.04,0.0,0.0,0.0,0.0,0.733,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.68,0.6,0.8,0.64,0.72,0.0,0.002824858757062147,0.002824858757062147,0.12994350282485875,0.13559322033898305,0.2655367231638418,0.2740112994350282,0.2259887005649717,0.5,0.0,0.002824858757062147,0.002824858757062147,0.4096045197740113,0.3728813559322034,0.7824858757062146,0.0,0.0,0.0,0.005649717514124294,0.005649717514124294,0.011299435028248588,0.10734463276836158,0.11016949152542373,0.2175141242937853,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,310340
0.0,1,0,0,0,0,0,521.0,521.0,268.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,19.0,18.0,15.0,8957.21,0.616,0.207,0.08800000000000001,0.079,0.01,1233.78,1377.45,6345.98,61.0,61.0,38.0,70.1,58.0,57.0,33.0,74.0,52.0,40.0,53.0,58.0,70.0,100.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,966.0,874.0,0.0042,0.32,0.09,0.07,0.34,0.3,0.0,0.0,0.0,1.0,0.0914454277286136,0.6814159292035401,0.162241887905605,0.993340343498072,0.0683491062039958,0.744830003505082,0.153172099544339,0.964634536999194,0.164899645417491,0.639202907355654,0.070640347292028,0.5,0.157142857142857,0.214285714285714,0.0,0.285714285714286,0.0,0.0,0.0,0.17142857142857099,0.0,0.0,0.314285714285714,0.0,0.944,0.19,29.37,0.0,0.0,1.05,0.945,0.19,29.37,0.0,0.0,1.3,0.953,1.63,11.2,0.06,0.25,2001.0,14.899993896484402,2000.0,23.08,76.0,2.3,1561.0,2.44,0.853,0.265,0.265,0.471,34.0,2.0,0.206,0.125,0.029,0.118,0.991,0.853,0.265,0.265,0.471,34.0,2.0,0.206,0.125,0.029,0.118,0.991,0.983,0.0,0.987,0.017,0.0,0.013,0.863,0.253,0.229,0.518,23.0,3.0,0.298,0.175,0.004,0.107,0.909,0.265,0.471,0.265,0.438,0.313,0.25,0.303,0.031,0.156,0.03,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.318,0.545,0.0,0.0,0.0,0.0,0.0,0.6970000000000001,0.969,0.8440000000000001,0.97,0.906,0.0,0.0,0.0,0.04780114722753346,0.045889101338432124,0.09369024856596557,0.19694072657743786,0.23135755258126195,0.42829827915869984,0.007648183556405354,0.0019120458891013386,0.009560229445506692,0.26003824091778205,0.2887189292543021,0.5487571701720841,0.0019120458891013386,0.0,0.0019120458891013386,0.0057361376673040155,0.009560229445506692,0.015296367112810709,0.2504780114722753,0.20076481835564053,0.4512428298279159,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,310364
0.0,1,0,0,0,0,0,236.0,357.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,28.0,0.0,0.0,27.0,8957.21,0.616,0.207,0.08800000000000001,0.079,0.01,1233.78,1377.45,6345.98,38.0,40.0,32.0,58.8,33.0,34.0,21.0,51.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,874.0,0.0,0.32,0.0,0.07,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,2.97,18.22,0.0,0.0,0.73,0.95,1.21,44.03,0.0,0.0,1.3,0.951,0.83,14.64,0.06,0.0,0.0,0.0,2000.0,23.08,66.0,2.54,1561.0,2.44,0.684,0.345,0.241,0.414,29.0,2.0,0.31,0.179,0.035,0.281,1.0,0.7340000000000001,0.443,0.182,0.375,29.0,2.0,0.23,0.233,0.012,0.243,0.961,0.983,0.0,0.987,0.017,0.0,0.013,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.345,0.414,0.241,0.438,0.313,0.25,0.7829999999999999,0.81,0.81,0.826,0.81,0.043,0.048,0.0,0.043,0.0,0.087,0.048,0.048,0.043,0.048,0.444,0.0,0.556,0.0,0.0,0.0,0.0,0.0,0.087,0.095,0.14300000000000002,0.087,0.14300000000000002,0.0,0.0,0.0,0.2552301255230125,0.2803347280334728,0.5355648535564853,0.1297071129707113,0.2175732217573222,0.3472803347280335,0.008368200836820083,0.0,0.008368200836820083,0.393305439330544,0.502092050209205,0.8953974895397491,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0041841004184100415,0.04184100418410042,0.06276150627615062,0.10460251046025104,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,310396
0.0,1,0,0,1,0,0,585.0,665.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,20.0,0.0,0.0,13.0,10556.95,0.632,0.205,0.09,0.068,0.005,1126.43,3601.48,5829.04,42.0,45.0,33.0,73.3,34.0,36.0,24.0,49.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,942.0,0.0,0.54,0.0,0.18,0.0,0.52,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942,1.37,15.56,0.17,0.0,1.34,0.945,2.46,16.12,0.23,0.0,1.71,0.951,0.83,14.64,0.06,0.01,2003.0,17.199996948242198,2000.0,18.18,67.0,1.4,3011.0,1.37,0.96,0.26,0.34,0.4,50.0,5.0,0.333,0.185,0.0,0.04,0.956,0.85,0.368,0.265,0.368,49.0,3.0,0.28800000000000003,0.214,0.006999999999999999,0.139,0.915,0.948,0.969,0.94,0.052000000000000005,0.0309999999999999,0.0600000000000001,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.26,0.4,0.34,0.333,0.111,0.556,0.425,0.575,0.5,0.475,0.425,0.0,0.05,0.075,0.075,0.05,0.15,0.025,0.0,0.0,0.05,0.14300000000000002,0.036000000000000004,0.821,0.0,0.0,0.0,0.0,0.0,0.425,0.35,0.425,0.45,0.475,0.01675041876046901,0.01507537688442211,0.031825795644891124,0.23618090452261306,0.20100502512562812,0.4371859296482412,0.16750418760469013,0.17755443886097153,0.3450586264656617,0.0033500837520938024,0.0016750418760469012,0.005025125628140704,0.4388609715242881,0.4103852596314908,0.8492462311557789,0.0033500837520938024,0.0016750418760469012,0.005025125628140704,0.011725293132328308,0.01340033500837521,0.02512562814070352,0.058626465661641536,0.09212730318257956,0.1507537688442211,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,320306
0.0,0,0,0,1,0,0,515.0,745.0,268.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,20.0,15.0,15.0,18.0,10556.95,0.632,0.205,0.09,0.068,0.005,1126.43,3601.48,5829.04,53.0,59.0,39.0,69.8,49.0,54.0,34.0,71.0,52.0,58.0,39.0,53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.667,1.0,1.0,1.0,0.889,0.0,942.0,0.0,0.54,0.14,0.18,0.51,0.52,0.0,0.0,0.7,0.995594713656388,0.140969162995595,0.0044052863436123395,0.0,1.0,0.192724080756852,0.541012386618551,0.0583243928606262,0.964634536999194,0.164899645417491,0.639202907355654,0.070640347292028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.78,12.82,0.0,0.0,0.84,0.95,0.76,12.39,0.13,0.0,1.71,0.953,1.63,11.2,0.06,0.02,2001.0,26.919998168945302,2000.0,18.18,73.0,1.49,3011.0,1.37,0.91,0.378,0.289,0.333,45.0,4.0,0.444,0.13699999999999998,0.0,0.09,0.9,0.954,0.241,0.264,0.494,58.0,9.0,0.477,0.134,0.0,0.046,0.923,0.948,0.969,0.94,0.052000000000000005,0.0309999999999999,0.0600000000000001,0.863,0.253,0.229,0.518,23.0,3.0,0.298,0.175,0.004,0.107,0.909,0.378,0.333,0.289,0.333,0.111,0.556,0.81,0.667,0.667,0.7140000000000001,0.619,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.095,0.14300000000000002,0.14300000000000002,0.7140000000000001,0.0,0.0,0.0,0.0,0.0,0.19,0.238,0.333,0.28600000000000003,0.28600000000000003,0.0,0.0038022813688212928,0.0038022813688212928,0.2357414448669201,0.20532319391634984,0.44106463878327,0.09125475285171104,0.1311787072243346,0.2224334600760456,0.0,0.0,0.0,0.3365019011406844,0.3574144486692015,0.6939163498098859,0.0,0.0,0.0,0.009505703422053232,0.017110266159695818,0.026615969581749048,0.13307984790874525,0.17300380228136886,0.3060836501901141,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,320314
0.0,0,0,0,1,0,0,998.0,665.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,22.0,0.0,0.0,25.0,10556.95,0.632,0.205,0.09,0.068,0.005,1126.43,3601.48,5829.04,42.0,40.0,41.0,63.7,37.0,36.0,30.0,51.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,942.0,0.0,0.54,0.0,0.18,0.0,0.52,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944,3.81,15.03,0.5,0.0,1.61,0.945,2.46,16.12,0.23,0.0,1.71,0.951,0.83,14.64,0.06,0.01,1999.0,12.8699951171875,2000.0,18.18,100.0,1.43,3011.0,1.37,0.943,0.271,0.214,0.514,70.0,3.0,0.329,0.153,0.0,0.057,0.879,0.85,0.368,0.265,0.368,49.0,3.0,0.28800000000000003,0.214,0.006999999999999999,0.139,0.915,0.948,0.969,0.94,0.052000000000000005,0.0309999999999999,0.0600000000000001,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.271,0.514,0.214,0.333,0.111,0.556,0.468,0.419,0.274,0.403,0.339,0.016,0.0,0.0,0.032,0.0,0.0,0.0,0.016,0.0,0.0,0.267,0.111,0.622,0.0,0.0,0.0,0.0,0.0,0.516,0.581,0.71,0.565,0.6609999999999999,0.011988011988011988,0.016983016983016984,0.02897102897102897,0.25074925074925075,0.24675324675324675,0.4975024975024975,0.11788211788211787,0.14885114885114886,0.26673326673326675,0.0,0.000999000999000999,0.000999000999000999,0.3946053946053946,0.4315684315684316,0.8261738261738262,0.000999000999000999,0.0,0.000999000999000999,0.012987012987012988,0.017982017982017984,0.030969030969030968,0.07392607392607392,0.0999000999000999,0.17382617382617382,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,320316
