closed_ind,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,student_num,lea_avg_student_num,Grad_project_status,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,EVAAS Growth Score,Overall Achievement Score,TotalTargets_pTarget_PctMet,lea_sat_avg_score_num,lea_sat_participation_pct,lea_ap_participation_pct,lea_ap_pct_3_or_above,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,digital_media_pct,avg_age_media_collection,books_per_student,lea_avg_age_media_collection,lea_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,highqual_class_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_lateral_teach_pct,lea_highqual_class_pct,lea_highqual_class_hp_pct,lea_highqual_class_lp_pct,lea_highqual_class_all_pct,lea_not_highqual_class_hp_pct,lea_not_highqual_class_lp_pct,lea_not_highqual_class_all_pct,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Student Growth_Pct,Exceeds Expected Growth_TCHR_Student Growth_Pct,Meets Expected Growth_TCHR_Student Growth_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,LPS,category_cd_E,category_cd_H,category_cd_I,category_cd_M,category_cd_T,calendar_type_txt_Hospital School,"calendar_type_txt_Magnet School, Traditional Calendar","calendar_type_txt_Magnet School, Year-Round Calendar","calendar_type_txt_Regular School, Traditional Calendar","calendar_type_txt_Regular School, Traditional Calendar plus Year-Round Calendar","calendar_type_txt_Regular School, Year-Round Calendar","calendar_type_txt_Special Education, Traditional Calendar",calendar_only_txt_Traditional Calendar plus Year-Round Calendar,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SBE Region_Northeast Region,SBE Region_Northwest Region,SBE Region_Piedmont Triad Region,SBE Region_SandHills Region,SBE Region_Southeast Region,SBE Region_Southwest Region,SBE Region_Western Region,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,SPG Grade_I,Reading SPG Score_B,Reading SPG Score_C,Reading SPG Score_D,Reading SPG Score_F,Math SPG Score_B,Math SPG Score_C,Math SPG Score_D,Math SPG Score_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,State Gap Compared_Y,Byod_No,Byod_Yes,_1_to_1_access_Yes,unit_code
0.0,1,0,0,0,466.0,650.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,60.0,85.9,54.0,1.0,979.0,0.43,0.18,0.42,0.959,0.21,25.97,0.0,0.0,1.28,0.947,0.41,23.66,0.0,0.0,1.5,0.15,2003.0,16.1399993896484,2001.0,20.07,18.0,0.47,1176.0,1.02,0.99,0.061,0.242,0.6970000000000001,32.0,9.0,0.406,0.053,1.0,0.949,0.179,0.239,0.5820000000000001,44.0,7.0,0.32,0.108,0.048,0.98,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.645,0.75,0.333,0.8059999999999999,0.5,0.0,0.0,0.083,0.032,0.083,0.226,0.0,0.0,0.0,0.083,0.0,0.087,0.913,0.0,0.0,0.0,0.0,0.0,0.129,0.25,0.583,0.161,0.333,0.0021551724137931034,0.008620689655172414,0.010775862068965518,0.23706896551724135,0.29310344827586204,0.5301724137931034,0.04310344827586207,0.03879310344827586,0.08189655172413793,0.0,0.0,0.0,0.3017241379310345,0.35560344827586204,0.6573275862068966,0.0,0.0,0.0,0.01939655172413793,0.015086206896551725,0.03448275862068965,0.15517241379310345,0.1875,0.3426724137931034,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,230336
0.0,1,0,0,0,563.0,388.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,60.0,60.7,59.0,1.0,979.0,0.43,0.18,0.42,0.956,0.36,9.95,0.0,0.0,1.61,0.95,0.27,10.35,0.0,0.0,1.5,0.1,2000.0,20.5,2001.0,20.07,52.0,1.24,1176.0,1.02,1.0,0.179,0.128,0.6920000000000001,39.0,3.0,0.385,0.025,1.0,0.962,0.192,0.251,0.557,28.0,5.0,0.303,0.095,0.022,0.992,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.7440000000000001,0.9,0.75,0.821,0.75,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.077,0.0,0.077,0.192,0.731,0.0,0.0,0.0,0.0,0.0,0.154,0.1,0.25,0.103,0.25,0.00176678445229682,0.00176678445229682,0.00353356890459364,0.07950530035335689,0.08833922261484099,0.16784452296819788,0.02120141342756184,0.022968197879858657,0.044169611307420496,0.0,0.0,0.0,0.1166077738515901,0.12897526501766785,0.24558303886925795,0.0,0.0,0.0,0.01413427561837456,0.015901060070671377,0.03003533568904593,0.3851590106007067,0.36925795053003535,0.7544169611307421,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,230340
0.0,1,0,0,0,293.0,388.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,41.0,69.7,33.0,1.0,979.0,0.43,0.18,0.42,0.945,1.02,32.76,0.0,0.0,0.9,0.95,0.27,10.35,0.0,0.0,1.5,0.0,2003.0,26.0999908447266,2001.0,20.07,34.0,1.21,1176.0,1.02,0.883,0.34600000000000003,0.308,0.34600000000000003,26.0,1.0,0.154,0.289,0.99,0.962,0.192,0.251,0.557,28.0,5.0,0.303,0.095,0.022,0.992,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.565,0.467,0.267,0.565,0.467,0.0,0.0,0.0,0.0,0.0,0.13,0.067,0.0,0.0,0.0,0.35700000000000004,0.071,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.304,0.467,0.733,0.435,0.5329999999999999,0.0035211267605633804,0.0,0.0035211267605633804,0.3380281690140845,0.3591549295774648,0.6971830985915493,0.017605633802816902,0.045774647887323945,0.06338028169014084,0.0,0.0,0.0,0.3908450704225352,0.4471830985915493,0.8380281690140845,0.0,0.0,0.0,0.03169014084507042,0.04225352112676056,0.07394366197183097,0.07394366197183097,0.0880281690140845,0.1619718309859155,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,230342
0.0,1,0,0,0,331.0,388.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,66.0,86.0,61.0,1.0,979.0,0.43,0.18,0.42,0.952,0.0,9.67,0.0,0.0,1.29,0.95,0.27,10.35,0.0,0.0,1.5,0.0,2000.0,28.309997558593803,2001.0,20.07,37.0,1.23,1176.0,1.02,0.958,0.2,0.16,0.64,24.0,5.0,0.25,0.04,1.0,0.962,0.192,0.251,0.557,28.0,5.0,0.303,0.095,0.022,0.992,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.708,0.75,0.333,0.708,0.417,0.042,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.118,0.235,0.647,0.0,0.0,0.0,0.0,0.0,0.208,0.25,0.667,0.292,0.583,0.0058651026392961885,0.0029325513196480943,0.00879765395894428,0.05278592375366569,0.05278592375366569,0.10557184750733138,0.01759530791788856,0.03225806451612903,0.049853372434017586,0.0,0.0,0.0,0.12316715542521996,0.14076246334310852,0.26392961876832843,0.0,0.0,0.0,0.0469208211143695,0.05278592375366569,0.0997067448680352,0.3782991202346041,0.35777126099706746,0.7360703812316716,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,230344
0.0,1,0,0,0,318.0,388.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,55.0,89.9,46.0,1.0,979.0,0.43,0.18,0.42,0.953,0.94,20.44,0.0,0.0,2.67,0.95,0.27,10.35,0.0,0.0,1.5,0.01,2000.0,21.5299987792969,2001.0,20.07,36.0,1.89,1176.0,1.02,0.922,0.308,0.231,0.462,26.0,2.0,0.231,0.135,1.0,0.962,0.192,0.251,0.557,28.0,5.0,0.303,0.095,0.022,0.992,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.16699999999999998,0.0,0.0,0.0,0.0,0.125,0.14300000000000002,0.071,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.188,0.563,0.0,0.0,0.0,0.0,0.0,0.708,0.857,0.929,0.833,1.0,0.0,0.0,0.0,0.3105590062111801,0.3819875776397516,0.6925465838509317,0.018633540372670808,0.02795031055900621,0.046583850931677016,0.0,0.0,0.0,0.36645962732919257,0.4409937888198758,0.8074534161490683,0.0,0.003105590062111801,0.003105590062111801,0.037267080745341616,0.02795031055900621,0.06521739130434782,0.09316770186335403,0.09937888198757763,0.19254658385093168,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,230346
0.0,1,0,0,0,361.0,388.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,67.0,86.1,62.0,1.0,979.0,0.43,0.18,0.42,0.964,0.0,14.4,0.0,0.0,1.85,0.95,0.27,10.35,0.0,0.0,1.5,0.0,2000.0,15.599998474121099,2001.0,20.07,34.0,1.48,1176.0,1.02,0.919,0.32,0.16,0.52,25.0,5.0,0.08,0.203,0.998,0.962,0.192,0.251,0.557,28.0,5.0,0.303,0.095,0.022,0.992,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.769,0.813,0.625,0.8079999999999999,0.75,0.038,0.063,0.063,0.038,0.063,0.115,0.063,0.063,0.115,0.0,0.0,0.444,0.556,0.0,0.0,0.0,0.0,0.0,0.077,0.063,0.25,0.038,0.188,0.005555555555555557,0.005555555555555557,0.011111111111111113,0.22777777777777775,0.25277777777777777,0.4805555555555556,0.03333333333333333,0.019444444444444445,0.052777777777777785,0.0,0.0,0.0,0.3,0.2972222222222222,0.5972222222222222,0.0,0.0,0.0,0.03333333333333333,0.019444444444444445,0.052777777777777785,0.18055555555555555,0.2222222222222222,0.4027777777777778,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,230348
0.0,0,0,0,0,1226.0,909.0,1,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,79.0,96.6,74.0,1.0,979.0,0.43,0.18,0.42,0.947,0.9,34.99,0.0,0.0,1.67,0.95,1.25,27.85,0.02,0.0,1.5,0.01,2002.0,11.9799957275391,2001.0,20.07,84.0,0.87,1176.0,1.02,0.927,0.145,0.217,0.639,83.0,21.0,0.241,0.126,0.985,0.904,0.194,0.214,0.5920000000000001,61.0,14.0,0.27,0.125,0.09,0.977,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.622,0.465,0.395,0.6890000000000001,0.18600000000000005,0.014,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.027000000000000003,0.0,0.07400000000000001,0.426,0.5,0.0,0.0,0.0,0.0,0.0,0.338,0.535,0.605,0.284,0.8140000000000001,0.011838989739542224,0.00947119179163378,0.02131018153117601,0.101026045777427,0.0947119179163378,0.1957379636937648,0.00947119179163378,0.014206787687450671,0.02367797947908445,0.0015785319652722968,0.0015785319652722968,0.003157063930544593,0.14759273875295975,0.1452249408050513,0.29281767955801097,0.0,0.0,0.0,0.02367797947908445,0.025256511444356748,0.0489344909234412,0.3393843725335438,0.3677979479084452,0.7071823204419889,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230350
0.0,0,0,0,0,643.0,650.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,64.0,55.1,66.0,1.0,979.0,0.43,0.18,0.42,0.955,0.0,21.46,0.0,0.0,1.46,0.947,0.41,23.66,0.0,0.0,1.5,0.01,2002.0,21.0799865722656,2001.0,20.07,17.0,0.38,1176.0,1.02,1.0,0.243,0.21600000000000005,0.541,37.0,5.0,0.27,0.112,0.903,0.949,0.179,0.239,0.5820000000000001,44.0,7.0,0.32,0.108,0.048,0.98,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.441,0.429,0.333,0.618,0.238,0.029,0.048,0.0,0.0,0.0,0.08800000000000001,0.0,0.0,0.0,0.0,0.28600000000000003,0.179,0.536,0.0,0.0,0.0,0.0,0.0,0.441,0.524,0.667,0.382,0.762,0.004651162790697674,0.009302325581395349,0.013953488372093023,0.09302325581395347,0.08837209302325581,0.1813953488372093,0.017054263565891473,0.018604651162790697,0.03565891472868217,0.0,0.0,0.0,0.14573643410852713,0.15038759689922482,0.2961240310077519,0.0,0.0,0.0,0.031007751937984492,0.034108527131782945,0.06511627906976744,0.34108527131782945,0.3627906976744186,0.7038759689922479,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,230351
0.0,0,0,0,0,653.0,650.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,54.0,50.0,56.0,1.0,979.0,0.43,0.18,0.42,0.949,0.31,26.65,0.0,0.0,1.68,0.947,0.41,23.66,0.0,0.0,1.5,0.02,1995.0,22.6099853515625,2001.0,20.07,57.0,1.02,1176.0,1.02,0.954,0.114,0.25,0.636,44.0,7.0,0.227,0.113,1.0,0.949,0.179,0.239,0.5820000000000001,44.0,7.0,0.32,0.108,0.048,0.98,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.8640000000000001,0.909,0.909,0.8859999999999999,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.484,0.032,0.484,0.0,0.0,0.0,0.0,0.0,0.136,0.091,0.091,0.114,0.364,0.007621951219512195,0.01524390243902439,0.022865853658536585,0.08384146341463415,0.0975609756097561,0.18140243902439024,0.009146341463414634,0.01676829268292683,0.025914634146341462,0.0,0.0,0.0,0.1402439024390244,0.15548780487804878,0.2957317073170732,0.0,0.0,0.0,0.03963414634146342,0.025914634146341462,0.06554878048780488,0.3506097560975609,0.35365853658536583,0.7042682926829268,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,230352
0.0,1,0,0,0,299.0,388.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,63.0,81.6,59.0,1.0,979.0,0.43,0.18,0.42,0.957,0.0,10.7,0.0,0.0,0.9,0.95,0.27,10.35,0.0,0.0,1.5,0.0,2002.0,49.4099731445313,2001.0,20.07,39.0,1.3,1176.0,1.02,1.0,0.2,0.16,0.64,24.0,5.0,0.2,0.122,0.967,0.962,0.192,0.251,0.557,28.0,5.0,0.303,0.095,0.022,0.992,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.52,0.583,0.417,0.68,0.417,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.067,0.4,0.5329999999999999,0.0,0.0,0.0,0.0,0.0,0.4,0.417,0.583,0.32,0.583,0.0034602076124567475,0.0034602076124567475,0.006920415224913495,0.1868512110726644,0.17301038062283736,0.3598615916955017,0.034602076124567484,0.03806228373702422,0.0726643598615917,0.0,0.0,0.0,0.2491349480968858,0.2318339100346021,0.4809688581314879,0.0,0.0,0.0,0.02422145328719723,0.017301038062283742,0.04152249134948097,0.2525951557093425,0.2664359861591695,0.5190311418685121,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,230355
0.0,1,0,0,0,281.0,388.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,80.0,90.7,78.0,1.0,979.0,0.43,0.18,0.42,0.957,0.0,11.74,0.0,0.0,1.38,0.95,0.27,10.35,0.0,0.0,1.5,0.01,2005.0,26.449996948242198,2001.0,20.07,27.0,1.35,1176.0,1.02,1.0,0.105,0.316,0.579,19.0,7.0,0.368,0.153,0.944,0.962,0.192,0.251,0.557,28.0,5.0,0.303,0.095,0.022,0.992,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.211,0.385,0.231,0.316,0.385,0.0,0.0,0.0,0.0,0.0,0.105,0.231,0.154,0.053,0.077,0.0,0.429,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.684,0.385,0.615,0.632,0.5379999999999999,0.0,0.0,0.0,0.12867647058823528,0.17279411764705882,0.3014705882352941,0.025735294117647058,0.014705882352941175,0.04044117647058824,0.0,0.0,0.0,0.17647058823529413,0.21323529411764705,0.3897058823529412,0.0,0.0,0.0,0.02205882352941177,0.025735294117647058,0.04779411764705882,0.2720588235294117,0.3382352941176471,0.6102941176470589,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,230357
0.0,0,0,0,0,120.0,120.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,0.0,0.0,0.0,1.0,979.0,0.43,0.18,0.42,0.917,2.5,13.33,0.0,0.0,1.21,0.945,2.5,13.33,0.0,0.0,1.5,0.1,1995.0,42.5399780273438,2001.0,20.07,10.0,0.67,1176.0,1.02,0.8590000000000001,0.5710000000000001,0.0,0.429,14.0,2.0,0.28600000000000003,0.182,0.962,0.8590000000000001,0.5710000000000001,0.0,0.429,14.0,2.0,0.28600000000000003,0.17600000000000002,0.141,0.962,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.5710000000000001,1.0,0.7,0.643,0.8,0.0,0.0,0.0,0.0,0.0,0.35700000000000004,0.0,0.2,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.1,0.071,0.2,0.0,0.0,0.0,0.11666666666666667,0.2416666666666667,0.3583333333333333,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,0.15833333333333333,0.275,0.43333333333333335,0.0,0.0,0.0,0.025,0.016666666666666666,0.04166666666666666,0.2,0.36666666666666653,0.5666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230359
0.0,0,0,0,0,826.0,909.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,61.0,59.7,62.0,1.0,979.0,0.43,0.18,0.42,0.956,1.33,21.79,0.0,0.0,1.4,0.95,1.25,27.85,0.02,0.0,1.5,0.03,1999.0,13.159996032714801,2001.0,20.07,70.0,1.15,1176.0,1.02,0.92,0.177,0.177,0.645,62.0,12.0,0.21,0.066,1.0,0.904,0.194,0.214,0.5920000000000001,61.0,14.0,0.27,0.125,0.09,0.977,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.7090000000000001,0.759,0.517,0.727,0.138,0.0,0.0,0.0,0.0,0.0,0.16399999999999998,0.0,0.0,0.0,0.034,0.382,0.17600000000000002,0.441,0.0,0.0,0.0,0.0,0.0,0.127,0.241,0.483,0.273,0.828,0.005889281507656065,0.00353356890459364,0.009422850412249705,0.2603062426383981,0.23557126030624265,0.4958775029446408,0.020023557126030624,0.02355712603062426,0.043580683156654886,0.0,0.0,0.0,0.30859835100117783,0.2862190812720848,0.5948174322732627,0.0,0.0,0.0,0.02237926972909305,0.02355712603062426,0.04593639575971732,0.1967020023557126,0.20848056537102475,0.4051825677267373,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,230361
0.0,0,0,0,0,456.0,650.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,59.0,79.1,54.0,1.0,979.0,0.43,0.18,0.42,0.954,1.1,38.38,0.0,0.0,1.21,0.947,0.41,23.66,0.0,0.0,1.5,0.0,1995.0,42.239990234375,2001.0,20.07,54.0,1.2,1176.0,1.02,0.804,0.35100000000000003,0.27,0.378,36.0,3.0,0.111,0.24,0.989,0.949,0.179,0.239,0.5820000000000001,44.0,7.0,0.32,0.108,0.048,0.98,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.257,0.375,0.208,0.2,0.208,0.029,0.042,0.042,0.029,0.042,0.114,0.125,0.125,0.114,0.16699999999999998,0.19,0.048,0.762,0.0,0.0,0.0,0.0,0.0,0.6,0.458,0.625,0.657,0.583,0.006711409395973154,0.0022371364653243847,0.008948545861297539,0.2550335570469799,0.24384787472035796,0.4988814317673378,0.03355704697986577,0.029082774049217,0.06263982102908278,0.0,0.0,0.0,0.3221476510067114,0.2975391498881432,0.6196868008948546,0.0,0.0,0.0,0.026845637583892617,0.02237136465324385,0.04921700223713647,0.18344519015659955,0.19686800894854584,0.38031319910514544,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,230362
0.0,1,0,0,0,617.0,388.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,75.0,89.6,72.0,1.0,979.0,0.43,0.18,0.42,0.959,0.0,3.4,0.0,0.0,2.09,0.95,0.27,10.35,0.0,0.0,1.5,0.0,2000.0,20.5799865722656,2001.0,20.07,11.0,0.28,1176.0,1.02,1.0,0.103,0.179,0.718,39.0,10.0,0.487,0.051,1.0,0.962,0.192,0.251,0.557,28.0,5.0,0.303,0.095,0.022,0.992,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.769,0.9,0.5,0.769,0.8,0.0,0.0,0.0,0.0,0.0,0.077,0.1,0.1,0.077,0.1,0.0,0.276,0.7240000000000001,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.4,0.154,0.1,0.0032573289902280127,0.0032573289902280127,0.0065146579804560255,0.08631921824104234,0.0749185667752443,0.16123778501628666,0.05537459283387622,0.05374592833876222,0.10912052117263844,0.0016286644951140064,0.0,0.0016286644951140064,0.16938110749185667,0.15472312703583066,0.3241042345276873,0.0,0.0,0.0,0.02280130293159609,0.02280130293159609,0.04560260586319218,0.31758957654723124,0.3583061889250814,0.6758957654723127,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,230364
0.0,1,0,0,0,642.0,388.0,0,9251.73,0.62,0.21600000000000005,0.067,0.085,0.012,1248.84,2035.02,5967.87,56.0,71.0,53.0,1.0,979.0,0.43,0.18,0.42,0.963,0.0,10.28,0.0,0.0,1.8,0.95,0.27,10.35,0.0,0.0,1.5,0.01,2002.0,15.649993896484402,2001.0,20.07,57.0,1.19,1176.0,1.02,0.955,0.267,0.222,0.511,45.0,5.0,0.267,0.114,0.995,0.962,0.192,0.251,0.557,28.0,5.0,0.303,0.095,0.022,0.992,0.989,0.0,0.984,0.0109999999999999,0.0,0.0159999999999999,0.69,0.034,0.276,0.364,0.462,0.423,0.545,0.038,0.023,0.038,0.038,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.871,0.0,0.0,0.0,0.0,0.0,0.614,0.5,0.5379999999999999,0.4320000000000001,0.962,0.0,0.0,0.0,0.21826625386996906,0.1826625386996904,0.40092879256965946,0.047987616099071206,0.034055727554179564,0.08204334365325078,0.0015479876160990713,0.0,0.0015479876160990713,0.2972136222910217,0.23839009287925694,0.5356037151702786,0.0,0.0,0.0,0.029411764705882356,0.021671826625387,0.05108359133126935,0.2213622291021672,0.24303405572755415,0.4643962848297213,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,230368
