unit_code,pct_GCE_ALL,pct_GCE_LEP,pct_GCE_PRM,pct_GCE_RPF,pct_GCE_SWD,pct_PASSED_EOG,pct_PASSED_LAA,pct_PASSED_RTA,pct_PROMOTED,pct_RETAINED
100338,0.348,,,0.098,0.25,0.473,,,0.902,0.098
100339,0.23800000000000002,,,0.124,0.105,0.552,,,0.943,
100340,0.094,,,,,0.75,,,0.95,
100342,0.303,,,0.303,,0.556,,,0.889,0.111
100344,0.2,,,0.2,,0.491,,,0.927,
10A000,0.065,,,,,0.731,,,0.9440000000000001,
10B000,0.037000000000000005,,,,,0.778,,,0.95,
110308,0.042,,,,,0.542,,,0.875,
110320,0.132,,,,,0.736,,,0.915,
110324,0.23600000000000002,,,0.146,,0.517,,,0.82,0.18
110332,0.17,,,,,0.574,,,0.83,
110348,0.08,,,,,0.42700000000000005,0.133,,0.733,0.267
110356,0.055999999999999994,,,,,0.782,,,0.919,0.081
110366,0.038,,,,,0.743,,,0.8859999999999999,0.114
110368,0.032,,,,,0.8390000000000001,,,0.887,
110370,0.061,,,,,0.727,,,0.879,
110372,0.121,,,,,0.379,0.172,,0.7070000000000001,0.293
110376,0.107,,,,,0.536,0.214,,0.8690000000000001,0.131
110379,0.113,,,,0.107,0.516,0.308,,0.937,0.063
110384,0.06,,,,,0.386,,,0.627,0.373
110388,0.114,,,,,0.75,,,0.932,
110408,0.134,,,,,0.507,,,0.7609999999999999,0.239
110410,0.21600000000000003,,,0.138,,0.569,,,0.871,0.129
110412,0.132,,,,,0.474,,,0.7759999999999999,0.22399999999999998
110422,0.127,,,,,0.62,,,0.816,0.184
110428,0.098,,,,,0.7070000000000001,,,0.935,
110436,0.107,,,,,0.669,0.091,,0.9009999999999999,0.099
110444,0.063,,,,,0.563,,,0.938,
111304,0.121,,,,,0.534,,,0.741,0.259
111306,0.075,,,,,0.71,0.10300000000000001,,0.9159999999999999,
111312,0.035,,,,,0.6940000000000001,,,0.882,0.11800000000000001
111332,0.013999999999999999,,,,,0.6759999999999999,0.257,,0.95,
111360,0.106,,,,,0.6940000000000001,0.17600000000000002,,0.95,
11A000,0.063,,,,,0.8540000000000001,,,0.95,
11B000,0.163,,,,,0.721,,,0.93,
11C000,0.198,,,0.132,,0.736,,,0.945,
11K000,0.0,,,,,0.889,,,0.889,
120304,0.375,,,,,0.563,,,0.95,
120312,0.275,,,0.145,,0.522,,,0.9420000000000001,
120316,0.12300000000000001,,,,,0.605,,,0.877,0.12300000000000001
120320,0.203,,,,,0.644,,,0.915,
120324,0.040999999999999995,,,,,0.63,,,0.8220000000000001,0.17800000000000002
120338,0.115,,,,,0.377,0.27899999999999997,,0.9179999999999999,
120340,0.102,,,,,0.34700000000000003,0.235,,0.7959999999999999,0.204
120344,0.09300000000000001,,,,,0.698,,,0.93,
120352,0.833,,,,,,,,,
120360,0.25,,,,0.212,0.442,0.192,,0.904,
120364,0.125,,,,,0.556,0.264,,0.9440000000000001,
120368,0.24,,,0.16,,0.72,,,0.95,
120372,0.031,,,,,0.9059999999999999,,,0.95,
120374,0.192,,,,0.128,0.6920000000000001,,,0.95,
120380,0.13699999999999998,,,,0.13699999999999998,0.493,0.315,,0.95,
120386,0.217,,,,,0.478,0.203,,0.9420000000000001,
12A000,0.025,,,,,0.825,,,0.9,
130304,0.07,,,,0.07,0.513,0.12,,0.778,0.222
130308,0.062,,,,,0.513,0.09699999999999999,,0.743,0.257
130309,0.0,,,,,0.474,0.21100000000000002,,0.737,0.263
130311,0.051,,,,,0.556,0.162,,0.8590000000000001,0.141
130312,0.073,,,,0.063,0.759,0.094,,0.95,
130319,0.005,,,,,0.831,0.10099999999999999,,0.9470000000000001,0.053
130321,0.063,,,,,0.465,0.26,,0.795,0.205
130322,0.08199999999999999,,,,,0.6729999999999999,0.136,,0.9179999999999999,
130325,0.055,,,,,0.685,0.094,,0.882,0.11800000000000001
130328,0.0,,,,,0.41700000000000004,,,0.433,0.5670000000000001
130329,0.0,,,,,0.48700000000000004,0.087,,0.626,0.374
130330,0.098,,,,,0.439,0.244,,0.78,
130331,0.043,,,,,0.6829999999999999,0.13699999999999998,,0.899,0.10099999999999999
130336,0.039,,,,,0.6829999999999999,0.183,,0.922,0.078
130338,0.13699999999999998,,,,0.124,0.441,0.155,,0.752,0.248
130340,0.019,,,,,0.377,0.11,,0.552,0.44799999999999995
130342,0.067,,,,,0.44799999999999995,0.142,,0.679,0.321
130344,0.135,,,,0.125,0.51,0.163,,0.856,0.14400000000000002
130345,0.09,,,,0.084,0.7290000000000001,0.07200000000000001,,0.904,0.096
132308,0.052000000000000005,,,,,0.534,0.121,,0.853,0.147
132312,0.174,,,,,0.275,0.188,,0.652,0.348
132328,0.040999999999999995,,,,,0.408,0.153,,0.7759999999999999,0.22399999999999998
132332,0.125,,,,0.125,0.38799999999999996,0.2,,0.813,0.188
132336,0.08199999999999999,,,,,0.494,0.294,,0.9179999999999999,
13A000,0.0,,,,,0.865,,,0.932,
13B000,0.017,,,,,0.752,,,0.897,0.10300000000000001
13C000,0.027999999999999997,,,,,0.444,,,0.47200000000000003,0.528
140304,0.071,,,,,0.657,,,0.914,
140307,0.429,,,,,,,,,
140308,0.147,,,,,0.5,,,0.912,
140312,0.073,,,,,0.524,0.207,,0.927,
140316,0.114,,,,0.114,0.602,0.14800000000000002,,0.932,
140324,0.06,,,,,0.54,0.14,,0.81,0.19
140340,0.021,,,,,0.76,0.125,,0.948,
140344,0.0,,,,,0.95,,,0.95,
140352,0.042,,,,,0.585,0.282,,0.95,
140360,0.05,,,,,0.5,,,0.85,
140372,0.038,,,,,0.613,0.25,,0.95,
140376,0.462,,,,,,,,,
140384,0.045,,,,,0.636,0.242,,0.9390000000000001,
140388,0.0,,,,,0.606,,,0.879,
140392,0.023,,,,,0.419,0.349,,0.86,
140396,0.14800000000000002,,,,,0.41,,,0.8029999999999999,0.19699999999999998
150308,0.09,,,,,0.7759999999999999,0.11900000000000001,,0.95,
160304,0.25,,,,,,,,0.95,
160306,0.09699999999999999,,,,,0.6809999999999999,0.19399999999999998,,0.95,
160308,0.183,,,,,0.7040000000000001,,,0.95,
160309,1.0,,,,,,,,,
160316,0.368,,,,,0.526,,,0.95,
160322,0.124,,,,0.071,0.716,0.059000000000000004,,0.95,
160324,0.125,,,,,0.696,0.107,,0.95,
160332,0.235,,,,,0.706,,,0.95,
160352,0.198,,,0.11900000000000001,,0.69,0.10300000000000001,,0.95,
16B000,0.125,,,,,0.875,,,0.95,
170334,0.0,,,,,0.528,,,0.736,0.264
170339,0.067,,,,,0.35,,,0.633,0.36700000000000005
170342,0.019,,,,,0.615,,,0.846,
170344,0.027000000000000003,,,,,0.703,,,0.838,
180304,0.10300000000000001,,,,,0.6920000000000001,,,0.95,
180312,0.425,,,0.375,,0.575,,,0.95,
180316,0.035,,,,,0.584,0.168,,0.894,0.106
180323,0.0,,,,,,,,,
180324,0.304,,,0.239,,0.348,0.217,,0.935,
180326,0.066,,,,,0.618,0.21100000000000002,,0.9470000000000001,
180332,0.222,,,0.175,,0.46,0.19,,0.95,
180336,0.139,,,,,0.684,,,0.873,0.127
180343,0.136,,,,,0.642,,,0.9009999999999999,
180344,0.049,,,,,0.494,0.34600000000000003,,0.9259999999999999,
180356,0.066,,,,,0.672,0.12300000000000001,,0.943,
180360,0.158,,,,0.11599999999999999,0.516,0.284,,0.95,
180368,0.094,,,,,0.7290000000000001,0.129,,0.95,
180372,0.168,,,,,0.326,0.168,,0.737,0.263
180379,0.07200000000000001,,,,,0.578,0.325,,0.95,
180380,0.23199999999999998,,,0.203,,0.667,,,0.9420000000000001,
180388,0.353,,,0.314,,0.529,,,0.902,
181326,0.043,,,,,0.629,0.14300000000000002,,0.8140000000000001,0.18600000000000003
181332,0.055999999999999994,,,,,0.625,,,0.8059999999999999,0.19399999999999998
181336,0.032,,,,,0.613,,,0.758,0.242
181342,0.055999999999999994,,,,,0.35200000000000004,0.35200000000000004,,0.852,
181344,0.022000000000000002,,,,,0.418,0.14300000000000002,,0.659,0.341
182304,0.8,,,,,,,,,
182322,0.052000000000000005,,,,,0.604,0.271,,0.938,
182324,0.214,,,,,0.429,0.171,,0.929,
182328,0.11800000000000001,,,,,0.624,,,0.882,0.11800000000000001
190304,0.1,,,,,0.8,,,0.95,
190308,0.10300000000000001,,,,,0.379,,,0.828,
190332,0.09699999999999999,,,,,0.516,,,0.935,
190340,0.04,,,,,0.64,,,0.84,
190341,0.06,,,,,0.602,0.157,,0.892,
190346,0.038,,,,,0.8079999999999999,,,0.9229999999999999,
190348,0.133,,,,,0.575,,,0.841,0.159
190350,0.11800000000000001,,,,,0.41200000000000003,0.098,,0.833,0.16699999999999998
190352,0.209,,,,,0.535,,,0.86,
190370,0.053,,,,,0.38299999999999995,,,0.606,0.39399999999999996
19A000,0.179,,,,,0.821,,,0.95,
19B000,0.091,,,,,0.909,,,0.95,
19C000,0.09699999999999999,,,,,0.8390000000000001,,,0.95,
200304,0.14,,,,,0.649,,,0.95,
200312,0.136,,,,,0.591,,,0.8640000000000001,
200316,0.267,,,,,,,,0.95,
200320,0.042,,,,,0.542,,,0.833,
200324,0.14800000000000002,,,,,0.648,,,0.95,
200332,0.258,,,,,0.613,,,0.95,
200336,0.2,,,,,0.6,,,0.95,
20A000,0.542,,,,0.41700000000000004,,,,0.95,
210306,0.099,,,0.094,,0.509,0.21100000000000002,,0.848,0.152
220308,0.385,,,0.209,0.154,0.5379999999999999,,,0.95,
230304,0.18600000000000003,,,,,0.674,,,0.95,
230308,0.18100000000000002,,,0.133,,0.747,,,0.95,
230320,0.264,,,,,0.642,,,0.95,
230334,0.29100000000000004,,,0.23600000000000002,,0.7090000000000001,,,0.95,
230340,0.198,,,0.132,,0.527,,,0.879,0.121
230342,0.51,,,0.255,0.255,0.21600000000000003,,,0.95,
230344,0.18100000000000002,,,,,0.611,,,0.95,
230346,0.319,,,0.264,,0.5,,,0.889,
230348,0.354,,,0.183,0.171,0.561,,,0.95,
230355,0.33299999999999996,,,,,0.561,,,0.912,
230357,0.37,,,0.24100000000000002,,0.537,,,0.95,
230359,0.14300000000000002,,,,,,,,,
230364,0.213,,,0.17600000000000002,,0.7040000000000001,,,0.917,
230368,0.35,,,0.2,0.133,0.55,,,0.95,
230370,0.13,,,,,0.556,,,0.907,
230376,0.222,,,,,0.778,,,0.95,
230380,0.10400000000000001,,,,,0.701,0.179,,0.95,
23A000,0.047,,,,,0.721,,,0.884,
240308,0.182,,,,,0.659,,,0.8640000000000001,
240328,0.136,,,,,0.5,,,0.773,0.22699999999999998
240332,0.5529999999999999,,0.42100000000000004,,,0.289,,,0.895,
240344,0.069,,,,,0.414,0.345,,0.862,
240352,0.087,,,,,0.478,,,0.87,
240354,0.379,,,0.24100000000000002,,0.414,,,0.845,
240370,0.18,,,,,0.7,,,0.94,
240372,0.314,,,0.2,,0.4,,,0.871,
240388,0.172,,,0.10800000000000001,,0.441,0.26899999999999996,,0.892,0.10800000000000001
241308,0.141,,,,0.08800000000000001,0.5710000000000001,0.076,,0.8240000000000001,0.17600000000000002
24N000,0.10300000000000001,,,,0.10300000000000001,0.598,,0.10300000000000001,0.866,0.134
250304,0.045,,,,,0.602,0.193,,0.92,
250306,0.22,,,,0.22,0.524,,,0.915,
250308,0.066,,,,,0.495,,,0.857,0.14300000000000002
250312,0.092,,,,,0.633,0.183,,0.95,
250316,0.073,,,,,0.76,0.146,,0.95,
250320,0.07,,,,,0.51,0.18,,0.89,0.11
250328,0.045,,,,,0.636,,,0.8640000000000001,
250336,0.273,,,,,0.568,,,0.909,
250348,0.073,,,,,0.545,,,0.873,
250350,0.08,,,,,0.44,0.17300000000000001,,0.907,
250360,0.071,,,,,0.369,0.298,,0.845,0.155
250362,0.042,,,,,0.40299999999999997,0.264,,0.8059999999999999,0.19399999999999998
250364,0.071,,,,,0.529,0.3,,0.943,
250378,0.055,,,,,0.855,,,0.95,
250380,0.078,,,,,0.672,0.11199999999999999,,0.95,
260306,0.28,,,0.147,0.133,0.667,,,0.95,
260308,0.111,,,,,0.639,,,0.847,0.153
260310,0.302,,,0.146,0.156,0.531,,,0.927,
260312,0.0,,,,,0.95,,,0.95,
260316,0.11800000000000001,,,,,0.441,,,0.706,0.294
260320,0.17600000000000002,,,,0.17600000000000002,0.506,0.259,,0.95,
260326,0.39299999999999996,,0.121,0.10300000000000001,0.168,0.43,,,0.888,0.11199999999999999
260332,0.1,,,,,0.8,,,0.95,
260338,0.105,,,,,0.526,,,0.8109999999999999,0.18899999999999997
260340,0.32799999999999996,,,0.19699999999999998,,0.574,,,0.9179999999999999,
260342,0.08900000000000001,,,,,0.532,,,0.861,0.139
260344,0.5,,,,0.324,0.47100000000000003,,,0.95,
260348,0.147,,,,0.10300000000000001,0.526,,0.10300000000000001,0.922,
260352,0.1,,,,,0.5670000000000001,,,0.8,0.2
260356,0.242,,,,,0.636,,,0.95,
260361,0.175,,,,0.175,0.35100000000000003,,,0.737,0.263
260364,0.14,,,,0.121,0.449,0.308,,0.907,0.09300000000000001
260366,0.08,,,,,0.6,,,0.86,0.14
260367,0.316,,,0.235,0.07400000000000001,0.551,,,0.9490000000000001,
260370,0.044000000000000004,,,,,0.531,,,0.6990000000000001,0.301
260373,0.092,,,,,0.6990000000000001,0.067,,0.914,0.086
260375,0.069,,,,,0.6940000000000001,0.16699999999999998,,0.95,
260380,0.20199999999999999,,,,0.20199999999999999,0.7709999999999999,,,0.95,
260382,0.247,,,0.233,,0.493,,,0.904,
260386,0.043,,,,,0.478,,,0.7390000000000001,0.261
260396,0.083,,,,,0.556,,,0.9440000000000001,
260397,0.17,,,,0.135,0.624,0.078,,0.9359999999999999,
260398,0.128,,,,,0.585,,,0.862,0.138
260400,0.231,,,,,0.5379999999999999,,,0.833,0.16699999999999998
260401,0.225,,,,0.155,0.465,0.141,,0.887,
260402,0.214,,,,,0.375,,,0.75,0.25
260403,0.121,,,,0.09300000000000001,0.701,,,0.95,
260404,0.262,,,0.18,,0.607,,,0.95,
260405,0.26899999999999996,,,,,0.5,,,0.9420000000000001,
260407,0.17600000000000002,,,,0.10800000000000001,0.6759999999999999,,,0.95,
260410,0.273,,,,,0.591,,,0.8640000000000001,
260414,0.111,,,,,0.469,0.12300000000000001,,0.84,0.16
260415,0.11699999999999999,,,,,0.695,0.078,,0.95,
260416,0.457,,,,0.28600000000000003,0.514,,,0.95,
260426,0.28800000000000003,,,0.22,,0.33899999999999997,,,0.847,
260430,0.22699999999999998,,,,0.19699999999999998,0.6970000000000001,,,0.95,
260434,0.162,,,0.092,,0.69,0.099,,0.95,
260440,0.23600000000000002,,,,,0.364,,,0.745,0.255
260444,0.038,,,,,0.5770000000000001,,,0.6920000000000001,
260448,0.126,,,0.09,,0.847,,,0.95,
260450,0.139,,,,,0.45799999999999996,,,0.778,0.222
260452,0.09,,,,,0.449,0.11199999999999999,,0.764,0.23600000000000002
260459,0.192,,,,,0.462,,,0.795,0.205
26B000,0.0,,,,,0.6579999999999999,,,0.6990000000000001,0.301
26C000,0.0,,,,,0.604,0.18899999999999997,,0.9059999999999999,
270304,0.25,,,,,0.429,,,0.929,
270309,0.171,,,,,0.512,,,0.805,
270310,0.08,,,,,0.67,0.23199999999999998,,0.95,
270312,0.071,,,,,0.7859999999999999,,,0.929,
270316,0.247,,,0.185,,0.691,,,0.95,
270320,0.171,,,,,0.488,,,0.878,
27A000,0.0,,,,,,,,,
280302,0.191,,,,,0.6809999999999999,,,0.9359999999999999,
280308,0.013000000000000001,,,,,0.775,0.138,,0.95,
280310,0.063,,,,,0.758,,,0.905,
280312,0.057,,,,,0.488,0.106,,0.74,0.26
280324,0.1,,,,,0.763,,,0.925,
290302,0.16699999999999998,,,,,0.556,,,0.87,
290306,0.09300000000000001,,,,,0.616,,,0.8370000000000001,0.163
290307,0.10300000000000001,,,,,0.621,,,0.845,
290310,1.0,,,,,,,,,
290312,0.052000000000000005,,,,,0.546,,,0.732,0.268
290316,0.065,,,,,0.675,,,0.883,
290320,0.077,,,,,0.635,,,0.75,0.25
290328,0.051,,,,,0.667,0.256,,0.95,
290330,0.09,,,,,0.701,0.149,,0.95,
290332,0.0,,,,,0.639,,,0.7829999999999999,0.217
290333,0.09300000000000001,,,,,0.68,0.16,,0.9470000000000001,
290344,0.083,,,,,0.631,0.131,,0.893,
290352,0.053,,,,,0.539,0.158,,0.8029999999999999,0.19699999999999998
290356,0.102,,,,,0.6779999999999999,,,0.847,
290364,0.185,,,,,0.519,,,0.9259999999999999,
290366,0.142,,,,0.142,0.531,0.106,,0.8140000000000001,0.18600000000000003
290375,0.134,,,,,0.522,,,0.7909999999999999,0.209
290380,0.06,,,,,0.722,,,0.812,0.188
290384,0.03,,,,,0.5539999999999999,,,0.772,0.228
291308,0.213,,,0.11699999999999999,,0.426,0.138,,0.787,0.213
291340,0.44,,,0.369,,0.512,,,0.95,
291350,1.0,,,,,,,,,
291352,0.17300000000000001,,,,,0.51,,,0.7759999999999999,0.22399999999999998
292318,0.11699999999999999,,,,0.10800000000000001,0.36,,0.077,0.635,0.365
300308,0.11599999999999999,,,,,0.57,,,0.8370000000000001,0.163
300310,0.154,,,,0.154,0.677,,,0.938,
300320,0.068,,,,,0.693,,,0.8859999999999999,0.114
300326,0.08,,,,,0.682,0.125,,0.909,
300328,0.08199999999999999,,,,,0.741,,,0.95,
300336,0.094,,,,,0.6409999999999999,,,0.922,
310304,0.102,,,,,0.37799999999999995,,,0.888,0.11199999999999999
310308,0.39,,,0.297,0.09300000000000001,0.466,,,0.924,
310330,0.23399999999999999,,,0.21899999999999997,,0.469,,,0.828,0.172
310336,0.17600000000000002,,,,,0.341,,,0.659,0.341
310356,0.44799999999999995,,,0.32799999999999996,,0.414,,,0.9309999999999999,
310360,0.20199999999999999,,,0.162,,0.626,,,0.95,
310384,0.076,,,,,0.257,0.306,,0.701,0.299
310388,0.049,,,,,0.426,0.21,,0.7959999999999999,0.204
320304,0.04,,,,,0.426,,0.099,0.594,0.406
320308,0.161,,,,,0.371,,,0.6609999999999999,0.33899999999999997
320310,0.043,,,,,0.174,0.5,,0.7170000000000001,0.28300000000000003
320313,0.028999999999999998,,,,,0.6990000000000001,0.126,,0.8540000000000001,0.146
320315,0.009000000000000001,,,,,0.264,0.264,,0.557,0.44299999999999995
320318,0.06,,,,,0.46399999999999997,,,0.655,0.345
320319,0.024,,,,,0.5429999999999999,0.11,,0.6890000000000001,0.311
320320,0.040999999999999995,,,,,0.264,0.091,,0.455,0.545
320324,0.084,,,,,0.598,0.17800000000000002,,0.8690000000000001,0.131
320327,0.08800000000000001,,,,,0.52,,,0.667,0.33299999999999996
320328,0.067,,,,,0.35,0.38299999999999995,,0.8,0.2
320332,0.061,,,,,0.527,0.145,,0.748,0.252
320339,0.085,,,,,0.31,,,0.5489999999999999,0.451
320340,0.013999999999999999,,,,,0.581,0.243,,0.838,0.162
320344,0.04,,,,,0.36,,,0.46,0.54
320347,0.0,,,,,0.7240000000000001,,,0.759,0.24100000000000002
320348,0.053,,,,,0.7190000000000001,,,0.93,
320352,0.096,,,,0.087,0.243,0.348,,0.713,0.287
320354,0.028999999999999998,,,,,0.706,,,0.794,
320360,0.078,,,,,0.485,0.262,,0.8540000000000001,0.146
320362,0.155,,,,0.134,0.278,0.46399999999999997,,0.907,
320363,0.134,,,,0.122,0.512,0.183,,0.8290000000000001,0.171
320364,0.016,,,,,0.764,0.19699999999999998,,0.95,
320367,0.057,,,,,0.415,0.18899999999999997,,0.736,0.264
320369,0.122,,,,0.122,0.531,,,0.7240000000000001,0.276
320372,0.076,,,,,0.483,0.212,,0.797,0.203
320374,0.043,,,,,,,,0.391,0.609
320376,0.047,,,,,0.529,0.32899999999999996,,0.9059999999999999,
320388,0.022000000000000002,,,,,0.222,0.33299999999999996,,0.6,0.4
320400,0.35600000000000004,,0.22,,,0.203,0.203,,0.78,0.22
32A000,0.031,,,,,0.578,,,0.8440000000000001,0.156
32B000,0.114,,,,,0.25,,,0.47700000000000004,0.523
32C000,0.0,,,,,,,,0.667,0.33299999999999996
32D000,0.10099999999999999,,,,,0.71,,,0.9420000000000001,
32H000,0.105,,,,,0.395,0.303,,0.816,0.184
32K000,0.121,,,,,0.845,,,0.95,
32L000,0.095,,,,,0.79,,,0.95,
32M000,0.111,,,,,,,,0.667,
32P000,0.25,,,,,,,,0.688,
32Q000,0.053,,,,,0.342,,,0.447,0.5529999999999999
32R000,0.146,,,,,0.634,,,0.878,
330304,0.385,,,0.248,0.138,0.413,,,0.862,0.138
330308,0.233,,,0.147,0.086,0.414,0.233,,0.905,0.095
330312,0.07400000000000001,,,,,0.278,0.222,,0.667,0.33299999999999996
330334,0.171,,,,,,,,0.585,0.415
330354,0.11199999999999999,,,,,0.146,0.16899999999999998,,0.551,0.449
330360,0.203,,,0.172,,0.531,,,0.828,0.172
33A000,0.263,,,0.221,,0.474,,,0.884,0.11599999999999999
340308,0.16699999999999998,,,,0.16699999999999998,0.16699999999999998,,,0.489,0.511
340314,0.14300000000000002,,,,0.121,0.308,0.165,,0.67,0.33
340320,0.065,,,,,0.602,,,0.772,0.228
340326,0.07200000000000001,,,,0.07200000000000001,0.623,0.18100000000000002,,0.935,
340334,0.092,,,,0.092,0.6970000000000001,0.156,,0.945,
340344,1.0,,,,,,,,,
340348,0.01,,,,,0.835,,,0.95,
340351,0.22899999999999998,,,,0.22899999999999998,,,,0.6459999999999999,0.354
340354,0.09300000000000001,,,,,0.767,,,0.95,
340368,0.06,,,,,0.16899999999999998,0.24100000000000002,,0.5539999999999999,0.446
340376,0.065,,,,,0.187,,,0.38299999999999995,0.617
340380,0.094,,,,,0.23399999999999999,0.102,,0.516,0.484
340384,0.085,,,,,0.319,,,0.574,0.426
340390,0.09,,,,,0.311,,0.09,0.598,0.402
340400,0.141,,,,0.141,0.402,0.196,,0.7929999999999999,0.207
340403,0.149,,,,,0.701,,,0.9309999999999999,
340416,0.11900000000000001,,,,0.106,0.523,0.225,,0.9470000000000001,
340424,0.156,,,,,,,,0.42200000000000004,0.578
340426,0.061,,,,,0.5710000000000001,,0.08800000000000001,0.81,0.19
340428,0.095,,,,,0.365,,0.111,0.659,0.341
340430,0.036000000000000004,,,,,0.39299999999999996,,,0.56,0.44
340432,0.047,,,,,0.826,,,0.95,
340440,0.066,,,,,0.831,0.10300000000000001,,0.95,
340447,0.13,,,,,0.26,,,0.5579999999999999,0.442
340448,0.10300000000000001,,,,0.095,0.466,,,0.672,0.32799999999999996
340453,0.152,,,,0.141,0.5760000000000001,0.10099999999999999,,0.919,
340457,0.066,,,,,0.721,0.09,,0.95,
340462,0.037000000000000005,,,,,0.47600000000000003,,,0.7070000000000001,0.293
340472,0.067,,,,,0.733,,,0.907,
340476,0.114,,,,,0.35100000000000003,0.21100000000000002,,0.728,0.272
340490,0.159,,,,0.145,0.24600000000000002,,,0.522,0.478
340494,0.057,,,,,0.7829999999999999,,,0.95,
340504,0.19,,,,0.18,0.44,0.19,,0.88,0.12
340508,0.102,,,,0.09300000000000001,0.61,0.16899999999999998,,0.932,
340512,0.083,,,,,0.893,,,0.95,
340514,0.085,,,,,0.634,,,0.8170000000000001,0.183
340520,0.16899999999999998,,,,0.145,0.349,0.157,,0.735,0.265
340528,0.115,,,,0.098,0.779,,,0.95,
340530,0.091,,,,,0.44299999999999995,,,0.67,0.33
340531,1.0,,,,,,,,,
