,0.8,0.85,0.9,0.92,0.94,0.96,0.98,1,1.02,1.04,1.06,1.08,1.1,1.15,1.2,1.3,1.5
short_susp_per_c_num,0.18325227753728882,0.13951577895726913,0.09603870016896826,0.08233530908568293,0.0601559704185551,0.042900823120378025,0.02640469053871611,-0.000602269783998147,-0.030546070164085455,-0.0636661521389953,-0.085622192448021,-0.1023300285013313,-0.12670979540572208,-0.19349849733531985,-0.23965710044926047,-0.31101864627283865,-0.4834062951242822
avg_daily_attend_pct,-0.5546787865141518,-0.5546787865141518,-0.5546787865141518,-0.5546787865141518,-0.5539605393368974,-0.5166411522107247,-0.43978394402398,-0.000602269783998147,0.6596771876017252,0.7455521608010317,0.755329466273642,0.7534462203327407,0.7542556860508063,0.7542556860508063,0.7542556860508063,0.7542556860508063,0.7542556860508063
student_num,-0.14613269333146575,-0.1140801152612409,-0.07017572924622104,-0.053912818941295654,-0.04250750174889198,-0.028722701928554438,-0.012706671005640274,-0.000602269783998147,0.014076285892062716,0.031904273562961154,0.04070468234200763,0.05677532538389548,0.07267480018811348,0.10683893546079978,0.1421879540141831,0.23185681481646675,0.36348699096940523
lea_wap_num,0.028183162721813235,0.025872662536099426,0.019355162596091244,0.019839058574448284,0.01883078844119341,0.005415904216277294,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.0013545476473294771,-0.006287423973409538,-0.005966532943595169,-0.007268746693929036,-0.015411918998783471,-0.019519981156047594,-0.024242193270952273,-0.04160143778874324
lea_avg_student_num,0.004488541529728816,0.004488541529728816,0.004488541529728816,0.0037803690657656416,0.0037803690657656416,0.0037803690657656416,0.0008140751439282018,-0.000602269783998147,-0.00015353748941013956,-0.005503797123574803,-0.005503797123574803,-0.005503797123574803,-0.005503797123574803,-0.005503797123574803,-0.010728228805411575,-0.014536315559321998,-0.0273691527863853
tchyrs_0thru3_pct,0.17264763514200845,0.12716018236600435,0.08405925473596296,0.0710949816255488,0.057798882834931724,0.03907679696368356,0.015953487820095487,-0.000602269783998147,-0.023853583213610526,-0.046994563860770985,-0.06231324693076631,-0.07501292024922167,-0.08702946116781643,-0.13523714358990008,-0.18401859560583392,-0.28458749330960786,-0.4758507166153345
nbpts_num,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147
lea_crime_per_c_num,-0.008472662705641527,-0.00234732668623965,-0.00234732668623965,0.0004809330671261518,0.0004809330671261518,0.0004809330671261518,-0.0004204766363160223,-0.000602269783998147,-0.0015143818325466579,-0.0015143818325466579,-0.0015143818325466579,-0.0015143818325466579,-0.0010429977351783686,-0.0005716217888726129,-0.0005716217888726129,-0.0038435561025244556,-0.005262786506587624
lea_short_susp_per_c_num,-0.012144683772682125,-0.010674843421349159,-0.006265330518412794,-0.006265330518412794,0.0010838630871895032,0.0010838630871895032,0.0010838630871895032,-0.000602269783998147,-0.0022883985796545306,-0.0022883985796545306,-0.0022883985796545306,0.0021211143232818344,0.0021211143232818344,-0.00040807887020274106,-0.0012511432680309329,-0.0020942076658591246,-0.005466465257171892
stud_internet_comp_num,0.0062821380093566375,0.0039479671380458735,0.0013055882902226897,0.005194191239837907,0.005880918258275741,0.0070492182022485975,0.004918872800647703,-0.000602269783998147,-0.005752363775530432,-0.012345146929096973,-0.014407463562794222,-0.011927820678450104,-0.011353790250598874,-0.02168117017827482,-0.021844281090630427,-0.036698247632409774,-0.05402289904080904
class_teach_num,0.010470015370947683,0.009467455056997446,0.004505426455766727,0.0033190066997821513,0.0027341190566364517,0.003122610923571464,0.002171822083302033,-0.000602269783998147,-0.003595531496227297,-0.00510818122798561,-0.007762016394199469,-0.011609937390710553,-0.017038968893197868,-0.021757374461899456,-0.030374938606197,-0.04557525194608248,-0.054127530155018866
lea_class_teach_num,-0.005403567583133013,-0.005103486215966379,-0.00420324211446648,-0.003603079380133213,-0.00240275391146668,-0.0021026725443000467,-0.0009023511511647804,-0.000602269783998147,0.0011982184190016526,0.0017983811533349191,0.0017983811533349191,0.002698625254834819,0.004199032090667985,0.006599683028001051,0.006899764395167685,0.01140098897819845,0.019803267258864183
flicensed_teach_pct,-1.5864802996317546,-0.8404897257813022,-0.4763025626158103,-0.3772526683970394,-0.25033295867789507,-0.15276645187638763,-0.07545263339311649,-0.000602269783998147,0.05287296751625518,0.08291333353417552,0.1158601809770633,0.13121559273483407,0.14755161807068393,0.17782958348592123,0.19371889799069136,0.2128672518281855,0.2499723475203555
4-10 Years_LEA_Exp_Pct_Prin,-0.012136724260118272,-0.009045890253833216,-0.002242654816717164,-0.002242654816717164,-0.002242654816717164,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.000602269783998147,-0.0003297634613819611,0.000553330804547693,0.000553330804547693,0.000553330804547693,0.0030936420473278077,0.01372741226457123,0.054811571398351945
