title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,student_num,lea_avg_student_num,Grad_project_status,00_Size,01_Size,02_Size,03_Size,04_Size,05_Size,06_Size,07_Size,08_Size,09_Size,10_Size,11_Size,12_Size,13_Size,Biology_Size,English II_Size,Math I_Size,lea_total_expense_num,lea_salary_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Reading Score,Math Score,Science Score,NC Math 1 Score,English II Score,Biology Score,ACT Score,ACT WorkKeys Score,Passing NC Math 3,4-Year Cohort Graduation Rate Score,ACT_pTarget_PctMet,ACTWorkKeys_pTarget_PctMet,CurrentYearEOC_pTarget_PctMet,MathGr10_pTarget_PctMet,MathGr3-8_pTarget_PctMet,ReadingGr10_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr11_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,sat_avg_score_num,lea_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,ap_participation_pct,lea_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,ALL_All Students (Total or Subtotal_ENROLL_sch_pct,ECODIS_Economically Disadvantaged_ENROLL_sch_pct,F_Female_ENROLL_sch_pct,LEP_Limited English Proficiency_ENROLL_sch_pct,M_Male_ENROLL_sch_pct,MA_Asian_ENROLL_sch_pct,MAN_American Indian_ENROLL_sch_pct,MB_Black_ENROLL_sch_pct,MHL_Hispanic_ENROLL_sch_pct,MM_Multiracial_ENROLL_sch_pct,MW_White_ENROLL_sch_pct,WDIS_Students With Disabilities_ENROLL_sch_pct,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,digital_media_pct,avg_age_media_collection,books_per_student,lea_avg_age_media_collection,lea_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Student Growth_Pct,Exceeds Expected Growth_TCHR_Student Growth_Pct,Meets Expected Growth_TCHR_Student Growth_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,Gr_6_Pct_Prof,Gr_9_Pct_Prof,pct_eds,AAVC_Concentrator_Ct,AGNR_Concentrator_Ct,ARCH_Concentrator_Ct,BMA_Concentrator_Ct,EDUC_Concentrator_Ct,FINA_Concentrator_Ct,HLTH_Concentrator_Ct,HOSP_Concentrator_Ct,HUMA_Concentrator_Ct,INFO_Concentrator_Ct,LAW_Concentrator_Ct,MANU_Concentrator_Ct,MRKT_Concentrator_Ct,STEM_Concentrator_Ct,TRAN_Concentrator_Ct,Number_Industry_Recognized_Crede,LPS_14,LPS_15,LPS_16,LPS_17,RLPS,category_cd_I,category_cd_M,category_cd_T,"calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_Y,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SBE District_Northeast,SBE District_Northwest,SBE District_Piedmont-Triad,SBE District_Sandhills,SBE District_Southeast,SBE District_Southwest,SBE District_Western,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,Category_Cd_I,Category_Cd_M,Category_Cd_T,Byod_Yes,_1_to_1_access_Yes,SRC_devices_sent_home_Yes,unit_code
0,0,0,1,0,0,1075.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8495.18,0.852,0.069,0.07,0.009000000000000001,1187.42,1659.59,5648.17,65.0,67.0,52.0,81.4,61.0,63.0,49.0,83.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1031.0,0.0,0.383,0.0,0.14,0.0,0.29,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942,0.19,9.86,0.0,0.0,1.16,0.944,1.28,32.25,0.02,0.0,1.06,0.02,2004.0,10.66,2001.0,20.88,66.0,1.06,3477.0,0.98,0.933,0.16699999999999998,0.383,0.45,60.0,2.0,0.233,0.083,0.0,0.05,0.913,0.261,0.234,0.505,39.0,1.0,0.225,0.15,0.001,0.081,0.16699999999999998,0.45,0.383,0.333,0.172,0.494,0.797,0.7440000000000001,0.769,0.813,0.718,0.0,0.0,0.0,0.0,0.0,0.172,0.179,0.103,0.141,0.179,0.132,0.368,0.5,0.0,0.0,0.0,0.0,0.0,0.031,0.077,0.128,0.047,0.103,0.00841908325537886,0.002806361085126286,0.011225444340505144,0.13189897100093545,0.11225444340505143,0.2441534144059869,0.0626753975678204,0.06361085126286249,0.12628624883068287,0.01028999064546305,0.019644527595884004,0.02993451824134705,0.2507015902712816,0.2319925163704397,0.4826941066417213,0.0009354536950420953,0.0,0.0009354536950420953,0.03648269410664172,0.03367633302151544,0.07015902712815715,0.2432179607109448,0.27408793264733394,0.5173058933582788,0.494,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,260362
0,0,0,1,0,0,774.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8495.18,0.852,0.069,0.07,0.009000000000000001,1187.42,1659.59,5648.17,59.0,63.0,46.0,73.5,55.0,59.0,42.0,73.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1031.0,0.0,0.383,0.0,0.14,0.0,0.29,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,1.55,21.19,0.0,0.0,1.14,0.944,1.28,32.25,0.02,0.0,1.06,0.01,1999.0,23.68,2001.0,20.88,65.0,1.12,3477.0,0.98,0.906,0.302,0.264,0.434,53.0,1.0,0.132,0.189,0.0,0.075,0.913,0.261,0.234,0.505,39.0,1.0,0.225,0.15,0.001,0.081,0.302,0.434,0.264,0.333,0.172,0.494,0.518,0.36,0.32,0.536,0.24,0.018000000000000002,0.08,0.04,0.018000000000000002,0.12,0.125,0.0,0.0,0.08900000000000001,0.08,0.2,0.067,0.733,0.0,0.0,0.0,0.0,0.0,0.339,0.56,0.64,0.35700000000000004,0.56,0.01153846153846154,0.014102564102564103,0.02564102564102564,0.22564102564102564,0.2269230769230769,0.4525641025641026,0.055128205128205134,0.06538461538461539,0.12051282051282053,0.00641025641025641,0.005128205128205128,0.01153846153846154,0.32564102564102565,0.3487179487179487,0.6743589743589744,0.0,0.001282051282051282,0.001282051282051282,0.026923076923076925,0.035897435897435895,0.06282051282051282,0.14615384615384616,0.1794871794871795,0.32564102564102565,0.45799999999999996,0.0,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,260365
0,0,0,1,0,0,568.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8495.18,0.852,0.069,0.07,0.009000000000000001,1187.42,1659.59,5648.17,55.0,56.0,45.0,64.0,53.0,53.0,41.0,79.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1031.0,0.0,0.383,0.0,0.14,0.0,0.29,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.35,25.53,0.0,0.0,1.03,0.944,1.28,32.25,0.02,0.0,1.06,0.06,2003.0,19.69,2001.0,20.88,49.0,1.04,3477.0,0.98,0.949,0.333,0.128,0.5379999999999999,39.0,2.0,0.333,0.071,0.0,0.051,0.913,0.261,0.234,0.505,39.0,1.0,0.225,0.15,0.001,0.081,0.333,0.5379999999999999,0.128,0.333,0.172,0.494,0.342,0.4,0.2,0.395,0.267,0.0,0.0,0.0,0.0,0.0,0.421,0.333,0.267,0.395,0.333,0.273,0.318,0.409,0.0,0.0,0.0,0.0,0.0,0.237,0.267,0.5329999999999999,0.211,0.4,0.008756567425569177,0.005253940455341506,0.014010507880910685,0.13485113835376533,0.15586690017513136,0.29071803852889666,0.0647985989492119,0.07180385288966724,0.13660245183887915,0.02802101576182137,0.01576182136602452,0.043782837127845885,0.28721541155866903,0.3012259194395797,0.5884413309982487,0.0,0.003502626970227671,0.003502626970227671,0.050788091068301226,0.04903677758318739,0.0998248686514886,0.1996497373029772,0.2119089316987741,0.4115586690017513,0.506,0.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,260368
0,0,0,1,0,0,959.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8495.18,0.852,0.069,0.07,0.009000000000000001,1187.42,1659.59,5648.17,80.0,77.0,73.0,96.9,76.0,75.0,68.0,92.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1031.0,0.0,0.383,0.0,0.14,0.0,0.29,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.31,4.48,0.0,0.0,1.06,0.944,1.28,32.25,0.02,0.0,1.06,0.03,2003.0,19.57,2001.0,20.88,74.0,1.09,3477.0,0.98,0.983,0.086,0.207,0.7070000000000001,58.0,3.0,0.276,0.105,0.0,0.0,0.913,0.261,0.234,0.505,39.0,1.0,0.225,0.15,0.001,0.081,0.086,0.7070000000000001,0.207,0.333,0.172,0.494,0.444,0.308,0.385,0.5,0.385,0.0,0.0,0.0,0.0,0.0,0.333,0.462,0.385,0.259,0.385,0.028,0.472,0.5,0.0,0.0,0.0,0.0,0.0,0.222,0.231,0.231,0.241,0.231,0.020876826722338204,0.02400835073068893,0.044885177453027135,0.12630480167014613,0.13465553235908145,0.2609603340292276,0.06576200417536535,0.08768267223382048,0.1534446764091858,0.0041753653444676405,0.009394572025052192,0.013569937369519834,0.2630480167014614,0.3006263048016701,0.5636743215031316,0.00104384133611691,0.00104384133611691,0.0020876826722338203,0.044885177453027135,0.04384133611691023,0.08872651356993738,0.2150313152400835,0.22129436325678495,0.4363256784968685,0.65,0.0,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,260369
1,0,0,1,0,0,312.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8495.18,0.852,0.069,0.07,0.009000000000000001,1187.42,1659.59,5648.17,46.0,49.0,45.0,64.0,41.0,44.0,39.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1031.0,0.0,0.383,0.0,0.14,0.0,0.29,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946,0.64,19.55,0.0,0.0,0.87,0.944,1.28,32.25,0.02,0.0,1.06,0.01,2003.0,24.18,2001.0,20.88,27.0,1.04,3477.0,0.98,0.92,0.28,0.16,0.56,25.0,1.0,0.32,0.087,0.0,0.08,0.913,0.261,0.234,0.505,39.0,1.0,0.225,0.15,0.001,0.081,0.28,0.56,0.16,0.333,0.172,0.494,0.586,0.857,0.7140000000000001,0.828,0.643,0.0,0.0,0.0,0.0,0.0,0.207,0.071,0.14300000000000002,0.034,0.14300000000000002,0.2,0.067,0.733,0.0,0.0,0.0,0.0,0.0,0.207,0.071,0.14300000000000002,0.138,0.214,0.0,0.003194888178913738,0.003194888178913738,0.22364217252396165,0.2939297124600639,0.5175718849840255,0.09904153354632587,0.07667731629392971,0.1757188498402556,0.003194888178913738,0.02236421725239616,0.025559105431309903,0.3546325878594249,0.4504792332268371,0.805111821086262,0.003194888178913738,0.0,0.003194888178913738,0.025559105431309903,0.05431309904153354,0.07987220447284345,0.07667731629392971,0.1182108626198083,0.194888178913738,0.292,0.0,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,260371
1,0,0,1,0,0,586.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8495.18,0.852,0.069,0.07,0.009000000000000001,1187.42,1659.59,5648.17,40.0,45.0,31.0,57.1,35.0,39.0,25.0,49.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1031.0,0.0,0.383,0.0,0.14,0.0,0.29,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944,2.73,55.46,0.0,0.0,1.18,0.944,1.28,32.25,0.02,0.0,1.06,0.01,2002.0,17.32,2001.0,20.88,50.0,1.14,3477.0,0.98,0.825,0.425,0.25,0.325,40.0,1.0,0.25,0.182,0.0,0.175,0.913,0.261,0.234,0.505,39.0,1.0,0.225,0.15,0.001,0.081,0.425,0.325,0.25,0.333,0.172,0.494,0.488,0.273,0.364,0.512,0.364,0.0,0.0,0.0,0.0,0.0,0.195,0.136,0.136,0.049,0.0,0.478,0.0,0.522,0.0,0.0,0.0,0.0,0.0,0.317,0.591,0.5,0.439,0.636,0.005172413793103447,0.003448275862068965,0.008620689655172414,0.3396551724137931,0.4172413793103448,0.756896551724138,0.04310344827586207,0.06206896551724138,0.10517241379310344,0.003448275862068965,0.0,0.003448275862068965,0.4206896551724138,0.5086206896551724,0.9293103448275862,0.0017241379310344827,0.0,0.0017241379310344827,0.027586206896551724,0.02586206896551724,0.05344827586206897,0.02413793103448276,0.04655172413793104,0.0706896551724138,0.259,0.0,0.6509999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,260372
0,0,0,1,0,0,1076.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8495.18,0.852,0.069,0.07,0.009000000000000001,1187.42,1659.59,5648.17,67.0,64.0,60.0,80.3,64.0,63.0,54.0,84.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1031.0,0.0,0.383,0.0,0.14,0.0,0.29,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941,1.02,15.99,0.0,0.0,1.05,0.944,1.28,32.25,0.02,0.0,1.06,0.03,2002.0,19.43,2001.0,20.88,76.0,1.15,3477.0,0.98,0.952,0.159,0.14300000000000002,0.698,63.0,7.0,0.222,0.118,0.0,0.048,0.913,0.261,0.234,0.505,39.0,1.0,0.225,0.15,0.001,0.081,0.159,0.698,0.14300000000000002,0.333,0.172,0.494,0.6409999999999999,0.75,0.583,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.042,0.0,0.0,0.225,0.175,0.6,0.0,0.0,0.0,0.0,0.0,0.344,0.25,0.375,0.25,0.5,0.003673094582185491,0.008264462809917356,0.011937557392102845,0.1248852157943067,0.1248852157943067,0.2497704315886134,0.05142332415059688,0.04591368227731864,0.09733700642791553,0.02112029384756657,0.02295684113865932,0.0440771349862259,0.2479338842975207,0.24242424242424246,0.4903581267217631,0.0018365472910927454,0.0009182736455463727,0.0027548209366391185,0.04499540863177227,0.03948576675849403,0.0844811753902663,0.2433425160697888,0.2662993572084481,0.5096418732782371,0.565,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,260383
0,0,0,1,0,0,757.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8495.18,0.852,0.069,0.07,0.009000000000000001,1187.42,1659.59,5648.17,73.0,76.0,61.0,85.3,70.0,74.0,57.0,93.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1031.0,0.0,0.383,0.0,0.14,0.0,0.29,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.53,8.72,0.0,0.0,1.27,0.944,1.28,32.25,0.02,0.0,1.06,0.02,2001.0,18.16,2001.0,20.88,60.0,1.15,3477.0,0.98,0.978,0.222,0.267,0.511,45.0,2.0,0.289,0.133,0.0,0.022,0.913,0.261,0.234,0.505,39.0,1.0,0.225,0.15,0.001,0.081,0.222,0.511,0.267,0.333,0.172,0.494,0.413,0.391,0.217,0.457,0.304,0.022,0.0,0.0,0.0,0.0,0.043,0.0,0.043,0.0,0.0,0.14300000000000002,0.25,0.607,0.0,0.0,0.0,0.0,0.0,0.522,0.609,0.7390000000000001,0.5429999999999999,0.696,0.009198423127463865,0.009198423127463865,0.01839684625492773,0.1721419185282523,0.15374507227332454,0.32588699080157685,0.07490144546649145,0.0683311432325887,0.14323258869908015,0.002628120893561104,0.001314060446780552,0.0039421813403416545,0.2956636005256242,0.27989487516425754,0.5755584756898817,0.001314060446780552,0.0039421813403416545,0.005256241787122208,0.035479632063074903,0.04336399474375821,0.07884362680683311,0.21419185282523,0.2102496714848883,0.4244415243101183,0.596,0.0,0.48700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,260406
0,0,0,1,0,0,403.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8495.18,0.852,0.069,0.07,0.009000000000000001,1187.42,1659.59,5648.17,59.0,60.0,48.0,64.2,58.0,60.0,44.0,83.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1031.0,0.0,0.383,0.0,0.14,0.0,0.29,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965,2.48,21.09,0.0,0.0,0.84,0.944,1.28,32.25,0.02,0.0,1.06,0.15,2008.0,20.68,2001.0,20.88,45.0,1.5,3477.0,0.98,0.875,0.375,0.16699999999999998,0.458,24.0,0.0,0.25,0.36,0.0,0.125,0.913,0.261,0.234,0.505,39.0,1.0,0.225,0.15,0.001,0.081,0.375,0.458,0.16699999999999998,0.333,0.172,0.494,0.308,0.25,0.25,0.5,0.16699999999999998,0.0,0.083,0.0,0.038,0.083,0.038,0.0,0.0,0.0,0.0,0.28600000000000003,0.071,0.643,0.0,0.0,0.0,0.0,0.0,0.654,0.667,0.75,0.462,0.75,0.007389162561576354,0.014778325123152709,0.02216748768472906,0.20935960591133004,0.1896551724137931,0.3990147783251232,0.08374384236453201,0.08374384236453201,0.16748768472906406,0.0024630541871921183,0.0024630541871921183,0.0049261083743842365,0.3522167487684729,0.3275862068965517,0.6798029556650246,0.0024630541871921183,0.0024630541871921183,0.0049261083743842365,0.04679802955665025,0.03448275862068965,0.0812807881773399,0.16009852216748768,0.16009852216748768,0.32019704433497537,0.52,0.0,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,260417
0,0,0,1,0,0,451.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8495.18,0.852,0.069,0.07,0.009000000000000001,1187.42,1659.59,5648.17,79.0,79.0,71.0,92.2,76.0,77.0,66.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1031.0,0.0,0.383,0.0,0.14,0.0,0.29,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.44,11.31,0.0,0.0,0.93,0.944,1.28,32.25,0.02,0.0,1.06,0.01,2001.0,24.36,2001.0,20.88,31.0,1.0,3477.0,0.98,1.0,0.194,0.258,0.5479999999999999,31.0,0.0,0.226,0.129,0.0,0.0,0.913,0.261,0.234,0.505,39.0,1.0,0.225,0.15,0.001,0.081,0.194,0.5479999999999999,0.258,0.333,0.172,0.494,0.515,0.647,0.412,0.6970000000000001,0.471,0.0,0.0,0.0,0.0,0.0,0.394,0.235,0.471,0.242,0.294,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.091,0.118,0.118,0.061,0.235,0.04282655246252677,0.0278372591006424,0.07066381156316917,0.2869379014989293,0.1777301927194861,0.4646680942184154,0.06423982869379015,0.06852248394004283,0.13276231263383298,0.002141327623126339,0.0,0.002141327623126339,0.4475374732334047,0.31263383297644537,0.7601713062098501,0.0,0.002141327623126339,0.002141327623126339,0.05139186295503212,0.03640256959314775,0.08779443254817987,0.11991434689507495,0.11991434689507495,0.2398286937901499,0.667,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,260418
