unit_code,ACTCompositeScore_UNCMin_LEP,ACTEnglish_ACTBenchmark_LEP,ACTMath_ACTBenchmark_LEP,ACTReading_ACTBenchmark_LEP,ACTScience_ACTBenchmark_LEP,ACTSubtests_BenchmarksMet_LEP,ACTWorkKeys_SilverPlus_LEP,ACTWriting_ACTBenchmark_LEP,EOCBiology_CACR_LEP,EOCBiology_GLP_LEP,EOCEnglish2_CACR_LEP,EOCEnglish2_GLP_LEP,EOCMathI_CACR_LEP,EOCMathI_GLP_LEP,EOCSubjects_CACR_LEP,EOCSubjects_GLP_LEP,EOG/EOCSubjects_CACR_LEP,EOG/EOCSubjects_GLP_LEP,EOGGr3_CACR_LEP,EOGGr3_GLP_LEP,EOGGr4_CACR_LEP,EOGGr4_GLP_LEP,EOGGr5_CACR_LEP,EOGGr5_GLP_LEP,EOGGr6_CACR_LEP,EOGGr6_GLP_LEP,EOGGr7_CACR_LEP,EOGGr7_GLP_LEP,EOGGr8_CACR_LEP,EOGGr8_GLP_LEP,EOGMathGr3_CACR_LEP,EOGMathGr3_GLP_LEP,EOGMathGr3-8_CACR_LEP,EOGMathGr3-8_GLP_LEP,EOGMathGr4_CACR_LEP,EOGMathGr4_GLP_LEP,EOGMathGr5_CACR_LEP,EOGMathGr5_GLP_LEP,EOGMathGr6_CACR_LEP,EOGMathGr6_GLP_LEP,EOGMathGr7_CACR_LEP,EOGMathGr7_GLP_LEP,EOGMathGr8_CACR_LEP,EOGMathGr8_GLP_LEP,EOGReadingGr3_CACR_LEP,EOGReadingGr3_GLP_LEP,EOGReadingGr3-8_CACR_LEP,EOGReadingGr3-8_GLP_LEP,EOGReadingGr4_CACR_LEP,EOGReadingGr4_GLP_LEP,EOGReadingGr5_CACR_LEP,EOGReadingGr5_GLP_LEP,EOGReadingGr6_CACR_LEP,EOGReadingGr6_GLP_LEP,EOGReadingGr7_CACR_LEP,EOGReadingGr7_GLP_LEP,EOGReadingGr8_CACR_LEP,EOGReadingGr8_GLP_LEP,EOGScienceGr5_CACR_LEP,EOGScienceGr5_GLP_LEP,EOGScienceGr5&8_CACR_LEP,EOGScienceGr5&8_GLP_LEP,EOGScienceGr8_CACR_LEP,EOGScienceGr8_GLP_LEP,EOGSubjects_CACR_LEP,EOGSubjects_GLP_LEP,GraduationRate_4yr_LEP,GraduationRate_5yr_LEP
010326,,,,,,,,,,,,,,,,,19.7,27.9,32.4,43.2,0.0,8.3,0.0,0.0,,,,,,,43.2,56.8,28.1,40.4,0.0,16.7,0.0,0.0,,,,,,,21.6,29.7,14.0,19.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,19.7,27.9,,
010328,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
010340,,,,,,,,,,,,,,,,,9.3,18.5,15.4,34.6,0.0,0.0,5.6,5.6,,,,,,,15.4,30.8,8.3,16.7,0.0,0.0,0.0,0.0,,,,,,,15.4,38.5,12.5,25.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,9.3,18.5,,
010346,,,,,,,,,,,,,,,,,15.6,21.9,22.7,31.8,0.0,0.0,0.0,0.0,,,,,,,18.2,18.2,12.5,12.5,0.0,0.0,0.0,0.0,,,,,,,27.3,45.5,18.8,31.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,15.6,21.9,,
010347,,,,,,,,,,,,,,,,,18.9,22.6,35.7,42.9,0.0,0.0,0.0,0.0,,,,,,,35.7,50.0,21.7,30.4,0.0,0.0,0.0,0.0,,,,,,,35.7,35.7,21.7,21.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,18.9,22.6,,
010348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.3,12.5,0.0,7.6,0.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
010350,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,5.6,11.1,5.6,11.1,0.0,0.0,,
010351,,,,,,,,,,,,,,,,,21.1,26.3,41.7,50.0,14.3,14.3,8.3,16.7,,,,,,,0.0,0.0,29.4,29.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,17.6,23.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,21.1,26.3,,
010353,,,,,,,,,,,,,0.0,0.0,0.0,0.0,16.5,24.1,,,,,,,28.6,28.6,7.7,15.4,17.9,28.2,,,12.1,18.2,,,,,0.0,0.0,15.4,23.1,0.0,7.7,,,6.1,12.1,,,,,0.0,0.0,0.0,7.7,0.0,7.7,,,53.8,69.2,53.8,69.2,16.5,24.1,,
010354,,,,,,,,,,,,,,,,,9.4,11.5,15.8,18.4,0.0,5.0,7.9,7.9,,,,,,,15.8,21.1,9.5,11.9,0.0,0.0,7.7,7.7,,,,,,,15.8,15.8,9.8,12.2,0.0,10.0,8.3,8.3,,,,,,,7.7,7.7,7.7,7.7,,,9.4,11.5,,
010357,,,,,,,,,,,,,,,,,12.9,21.9,19.8,34.9,8.3,11.1,0.0,0.0,,,,,,,20.9,37.2,13.9,25.0,5.6,11.1,0.0,0.0,,,,,,,18.6,32.6,13.9,22.2,11.1,11.1,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,12.9,21.9,,
010358,,,,,,,,,,,,,,,,,15.5,22.4,21.1,31.6,7.1,7.1,0.0,0.0,,,,,,,21.1,36.8,17.9,28.6,0.0,0.0,0.0,0.0,,,,,,,21.1,26.3,14.3,17.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,15.5,22.4,,
010360,5.6,0.0,0.0,5.6,0.0,0.0,0.0,0.0,50.0,65.0,0.0,0.0,0.0,13.3,12.8,21.8,12.8,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,23.5
010362,,,,,,,,,,,,,,,,,36.4,40.9,58.3,58.3,10.0,20.0,0.0,0.0,,,,,,,0.0,0.0,45.5,54.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,27.3,27.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,36.4,40.9,,
010364,,,,,,,,,,,,,,,,,25.7,34.3,38.6,52.3,0.0,0.0,0.0,0.0,,,,,,,59.1,63.6,41.2,44.1,0.0,0.0,0.0,0.0,,,,,,,18.2,40.9,11.8,26.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,25.7,34.3,,
010372,,,,,,,,,,,,,,,,,29.2,29.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,27.3,27.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,27.3,27.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,29.2,29.2,,
010374,,,,,,,,,,,,,,,,,13.4,18.3,18.4,26.3,5.6,8.3,10.0,10.0,,,,,,,21.1,31.6,15.2,21.2,5.6,5.6,10.0,10.0,,,,,,,15.8,21.1,12.1,16.7,5.6,11.1,10.0,10.0,,,,,,,10.0,10.0,10.0,10.0,,,13.4,18.3,,
010378,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010380,,,,,,,,,,,,,,,,,19.6,28.3,22.1,33.8,16.7,16.7,8.3,8.3,,,,,,,32.4,44.1,29.5,38.6,0.0,0.0,0.0,0.0,,,,,,,11.8,23.5,11.4,20.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,19.6,28.3,,
010384,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
010388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,36.4,17.4,26.1,17.4,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
010390,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
010392,,,,,,,,,,,,,,,,,13.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,13.3,13.3,,
010394,,,,,,,,,,,,,0.0,0.0,0.0,0.0,9.2,11.8,,,,,,,11.5,15.4,10.0,10.0,6.7,10.0,,,12.1,12.1,,,,,15.4,15.4,10.0,10.0,10.0,10.0,,,6.1,9.1,,,,,7.7,15.4,10.0,10.0,0.0,0.0,,,10.0,20.0,10.0,20.0,9.2,11.8,,
010396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,16.7,7.1,7.1,0.0,17.6,0.0,14.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
010400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
010403,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.2,12.2,,,,,,,0.0,0.0,0.0,0.0,12.1,18.2,,,10.5,10.5,,,,,0.0,0.0,0.0,0.0,18.2,18.2,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,18.2,36.4,18.2,36.4,8.2,12.2,,
010406,,,,,,,,,,,,,0.0,0.0,0.0,0.0,21.9,21.9,,,,,,,0.0,0.0,0.0,0.0,20.8,20.8,,,25.0,25.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,8.3,8.3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,21.9,21.9,,
01B000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01C000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01D000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,36.4,22.7,36.4,19.0,29.0,20.0,37.5,0.0,0.0,16.7,16.7,0.0,0.0,0.0,0.0,25.0,25.0,30.0,60.0,25.7,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.7,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,26.9,0.0,0.0
020302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,36.4,22.7,36.4,22.7,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
020303,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020304,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
020306,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
020308,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
020316,,,,,,,,,,,,,,,,,8.0,20.0,9.1,22.7,0.0,0.0,0.0,0.0,,,,,,,18.2,45.5,16.7,41.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,8.0,20.0,,
020320,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
020324,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
020328,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
020330,,,,,,,,,,,,,0.0,0.0,0.0,0.0,30.0,30.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,30.0,30.0,,
020332,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,28.6,16.0,22.7,11.1,33.3,14.3,14.3,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,21.3,0.0,0.0
030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,28.6,21.4,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
030308,,,,,,,,,,,,,,,,,28.6,57.1,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,57.1,,
030316,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
030320,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,36.4,8.7,20.3,14.3,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,17.2,0.0,0.0
040304,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
040305,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,10.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
040308,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
040309,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.5,,,,,,,,,0.0,0.0,0.0,9.5,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.5,,
040311,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,
040316,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
