unit_code,pct_GCE_ALL,pct_GCE_LEP,pct_GCE_PRM,pct_GCE_RPF,pct_GCE_SWD,pct_PASSED_EOG,pct_PASSED_LAA,pct_PASSED_RTA,pct_PROMOTED,pct_RETAINED
040324,0.091,,,,,0.39399999999999996,,,0.758,
040328,0.155,,,,,0.732,,,0.93,
050310,0.18600000000000003,,,,,0.6859999999999999,,,0.929,
050330,0.157,,,,,0.614,0.133,,0.95,
050335,0.033,,,,,0.633,0.133,,0.878,0.122
060304,0.36700000000000005,,,0.33299999999999996,,0.633,,,0.95,
060316,0.026000000000000002,,,,,0.59,0.282,,0.95,
060322,0.265,,,,,0.647,,,0.95,
060328,0.326,,,0.233,,0.628,,,0.95,
060332,0.15,,,,,0.65,,,0.95,
06B000,0.0,,,,,,,,,
070308,0.217,,,0.145,,0.652,,,0.899,
070326,0.29100000000000004,,,0.256,,0.6629999999999999,,,0.95,
070327,0.204,,,0.11199999999999999,0.08900000000000001,0.52,,,0.892,0.10800000000000001
070329,0.0,,,,,0.431,0.172,,0.655,0.345
070340,0.6,,,,,,,,0.95,
07A000,0.0,,,,,0.8370000000000001,,,0.93,
080348,0.136,,,,,0.545,,,0.95,
080356,0.0,,,,,0.462,,,0.821,
080360,0.071,,,,,0.5,,,0.7140000000000001,
080362,0.15,,,,,0.5,,,0.833,0.16699999999999998
08A000,0.0,,,,,,,,0.26899999999999996,0.731
090304,0.071,,,,,0.536,,,0.7859999999999999,
090317,0.22899999999999998,,,0.14300000000000002,,0.586,,,0.914,
090318,0.196,,,,,0.565,,,0.935,
090324,0.375,,,0.375,,0.542,,,0.95,
090328,0.28600000000000003,,,,,,,,0.905,
090333,0.27699999999999997,,,0.149,0.129,0.535,,,0.941,
090352,0.433,,,0.36700000000000005,,0.5,,,0.95,
100302,0.23600000000000002,,,0.114,0.122,0.5770000000000001,,,0.919,0.081
100304,0.28600000000000003,,,0.16699999999999998,,0.536,,,0.95,
100310,0.365,,,0.302,,0.43799999999999994,,,0.865,0.135
100320,0.23199999999999998,,,0.141,,0.444,,,0.727,0.273
100336,0.45,,,0.405,,0.55,,,0.95,
100338,0.316,,,0.132,0.184,0.41200000000000003,,,0.86,0.14
100339,0.292,,,0.22899999999999998,,0.583,,,0.927,
100340,0.145,,,0.091,,0.718,,,0.945,
100342,0.151,,,,,0.7090000000000001,,,0.95,
100344,0.077,,,,,0.615,,,0.75,0.25
10A000,0.083,,,,,0.7040000000000001,0.09300000000000001,,0.95,
10B000,0.05,,,,,0.8,,,0.95,
110308,0.059000000000000004,,,,,0.882,,,0.941,
110320,0.174,,,0.10099999999999999,,0.67,,,0.872,0.128
110324,0.18,,,,,0.55,,,0.8,0.2
110332,0.127,,,,,0.727,,,0.927,
110348,0.098,,,,,0.488,0.122,,0.768,0.23199999999999998
110356,0.085,,,,,0.703,,,0.847,0.153
110366,0.10300000000000001,,,,,0.72,,,0.8690000000000001,0.131
110368,0.044000000000000004,,,,,0.809,,,0.95,
110370,0.121,,,,,0.78,,,0.945,
110372,0.19,,,,,0.23800000000000002,,,0.619,0.381
110376,0.083,,,,,0.444,0.315,,0.843,0.157
110379,0.163,,,,0.109,0.496,0.233,,0.95,
110384,0.102,,,,,0.33,,,0.591,0.409
110388,0.3,,,,,0.525,,,0.925,
110408,0.098,,,,,0.556,,,0.767,0.233
110410,0.265,,,0.191,,0.551,,,0.89,0.11
110412,0.107,,,,,0.613,,,0.853,0.147
110422,0.08900000000000001,,,,0.07,0.665,0.08900000000000001,,0.8540000000000001,0.146
110428,0.042,,,,,0.706,0.134,,0.924,
110436,0.10099999999999999,,,,,0.589,0.085,,0.8220000000000001,0.17800000000000002
110444,0.152,,,,,0.455,,,0.6970000000000001,0.303
111304,0.098,,,,,0.659,,,0.8540000000000001,
111306,0.08199999999999999,,,,,0.659,,,0.8240000000000001,0.17600000000000002
111312,0.063,,,,,0.6579999999999999,,,0.835,0.165
111332,0.064,,,,,0.6809999999999999,0.138,,0.904,
111360,0.11,,,,,0.72,,,0.95,
11A000,0.083,,,,,0.833,,,0.95,
11B000,0.09300000000000001,,,,,0.8370000000000001,,,0.95,
11C000,0.151,,,,,0.7120000000000001,,,0.863,0.13699999999999998
11K000,0.16699999999999998,,,,,0.722,,,0.9440000000000001,
120304,0.231,,,,,0.5770000000000001,,,0.885,
120312,0.179,,,,0.155,0.595,,,0.94,
120316,0.099,,,,,0.556,,,0.815,0.185
120320,0.33899999999999997,,,0.226,,0.516,,,0.95,
120324,0.096,,,,,0.5539999999999999,0.157,,0.88,0.12
120338,0.105,,,,,0.474,0.263,,0.93,
120340,0.078,,,,,0.311,0.122,,0.767,0.233
120344,0.068,,,,,0.705,,,0.95,
120352,0.75,,,,,,,,,
120360,0.128,,,,,0.40399999999999997,0.255,,0.915,
120364,0.2,,,,0.2,0.42700000000000005,0.307,,0.95,
120368,0.23800000000000002,,,0.11900000000000001,0.11900000000000001,0.47600000000000003,0.16699999999999998,,0.95,
120372,0.027999999999999997,,,,,0.889,,,0.95,
120374,0.083,,,,,0.74,0.146,,0.95,
120380,0.053,,,,,0.56,0.34700000000000003,,0.95,
120386,0.127,,,,,0.456,0.24100000000000002,,0.8859999999999999,
12A000,0.14300000000000002,,,,,0.7859999999999999,,,0.95,
130304,0.09699999999999999,,,,0.091,0.594,0.109,,0.848,0.152
130308,0.121,,,,0.121,0.5329999999999999,,,0.757,0.243
130309,0.0,,,,,0.532,,,0.613,0.387
130311,0.061,,,,,0.612,,,0.745,0.255
130312,0.031,,,,,0.8170000000000001,0.08900000000000001,,0.948,0.052000000000000005
130319,0.036000000000000004,,,,,0.867,0.066,,0.95,
130321,0.008,,,,,0.608,0.20800000000000002,,0.8240000000000001,0.17600000000000002
130322,0.11199999999999999,,,,0.11199999999999999,0.552,0.138,,0.81,0.19
130325,0.027999999999999997,,,,,0.569,0.183,,0.807,0.193
130328,0.059000000000000004,,,,,0.353,0.324,,0.765,
130329,0.081,,,,0.067,0.38299999999999995,0.195,,0.732,0.268
130330,0.048,,,,,0.508,0.159,,0.762,0.23800000000000002
130331,0.027000000000000003,,,,,0.6509999999999999,0.12300000000000001,,0.836,0.16399999999999998
130337,0.024,,,,,0.703,0.141,,0.9079999999999999,0.092
130338,0.146,,,,0.14,0.545,0.20199999999999999,,0.899,0.10099999999999999
130340,0.114,,,,0.1,0.42100000000000004,0.14300000000000002,,0.743,0.257
130342,0.151,,,,0.14300000000000002,0.397,0.111,,0.698,0.302
130344,0.11199999999999999,,,,0.11199999999999999,0.439,0.10300000000000001,,0.654,0.34600000000000003
130345,0.053,,,,,0.728,0.124,,0.9229999999999999,0.077
132308,0.067,,,,,0.433,0.135,,0.779,0.221
132312,0.055,,,,,0.43799999999999994,,,0.6579999999999999,0.342
132328,0.10300000000000001,,,,,0.43700000000000006,,,0.805,0.195
132332,0.128,,,,,0.474,,,0.782,0.218
132336,0.099,,,,,0.385,0.253,,0.813,0.187
13A000,0.0,,,,,0.878,,,0.892,
13B000,0.047,,,,,0.659,0.09300000000000001,,0.884,0.11599999999999999
13C000,0.022000000000000002,,,,,0.37,,,0.609,0.391
13D000,0.0,,,,,0.529,,,0.706,0.294
140304,0.08800000000000001,,,,,0.647,,,0.912,
140307,0.083,,,,,,,,0.833,
140308,0.146,,,,,0.688,,,0.917,
140312,0.078,,,,,0.48100000000000004,,,0.779,0.221
140316,0.062,,,,,0.6920000000000001,,,0.862,
140324,0.153,,,,0.153,0.5710000000000001,0.235,,0.95,
140340,0.057,,,,,0.774,0.113,,0.95,
140344,0.0,,,,,0.606,,,0.879,
140352,0.04,,,,,0.6609999999999999,0.226,,0.95,
140360,0.087,,,,,0.696,,,0.9129999999999999,
140372,0.08199999999999999,,,,,0.685,0.192,,0.95,
140376,0.083,,,,,,,,,
140384,0.125,,,,,0.484,0.313,,0.95,
140388,0.067,,,,,0.5,,,0.8,
140392,0.294,,,,,,,,0.882,
140396,0.10400000000000001,,,,,0.583,,,0.833,
150308,0.02,,,,,0.779,0.134,,0.95,
160304,0.182,,,,,,,,0.95,
160306,0.165,,,,,0.633,,,0.9490000000000001,
160308,0.259,,,,0.185,0.679,,,0.95,
160309,0.0,,,,,,,,,
160316,0.133,,,,,0.8,,,0.95,
160322,0.084,,,,0.077,0.72,,,0.95,
160324,0.11800000000000001,,,,0.102,0.63,0.126,,0.9209999999999999,0.079
160332,0.154,,,,,0.769,,,0.95,
160352,0.127,,,,0.087,0.643,0.20600000000000002,,0.95,
16B000,0.129,,,,,0.871,,,0.95,
170334,0.028999999999999998,,,,,0.667,,,0.841,0.159
170339,0.0,,,,,0.455,,,0.727,0.273
170342,0.0,,,,,0.42,,,0.7,0.3
170344,0.35100000000000003,,,0.35100000000000003,,0.45899999999999996,,,0.865,
180304,0.085,,,,,0.649,0.138,,0.904,
180312,0.531,,,0.429,,0.469,,,0.95,
180316,0.10099999999999999,,,,,0.525,0.10099999999999999,,0.8079999999999999,0.192
180323,1.0,,,,,,,,,
180324,0.102,,,,,0.542,0.18600000000000003,,0.8640000000000001,
180326,0.095,,,,,0.5870000000000001,0.27,,0.95,
180332,0.051,,,,,0.424,0.237,,0.78,0.22
180336,0.066,,,,,0.7759999999999999,,,0.895,
180343,0.092,,,,,0.513,0.145,,0.763,0.237
180344,0.047,,,,,0.5529999999999999,0.259,,0.9179999999999999,
180356,0.066,,,,,0.653,0.107,,0.9009999999999999,0.099
180360,0.045,,,,,0.40299999999999997,0.284,,0.7759999999999999,0.22399999999999998
180368,0.19399999999999998,,,0.161,,0.6609999999999999,,,0.95,
180372,0.12,,,,0.094,0.39299999999999996,0.111,,0.6920000000000001,0.308
180379,0.136,,,,,0.591,0.22699999999999998,,0.95,
180380,0.091,,,,,0.636,0.221,,0.95,
180388,0.18,,,,,0.59,,,0.836,0.16399999999999998
181326,0.10099999999999999,,,,,0.609,,,0.87,
181332,0.032,,,,,0.49200000000000005,,,0.6829999999999999,0.317
181336,0.0,,,,,0.662,,,0.868,
181342,0.019,,,,,0.442,0.308,,0.8079999999999999,0.192
181344,0.079,,,,,0.579,0.21100000000000002,,0.9079999999999999,
182304,1.0,,,,,,,,,
182322,0.107,,,,,0.733,,,0.95,
182324,0.305,,,0.195,,0.451,,,0.902,
182328,0.395,,,0.326,,0.512,,,0.95,
190304,0.071,,,,,0.929,,,0.95,
190308,0.0,,,,,0.531,,,0.8440000000000001,
190332,0.154,,,,,0.59,,,0.95,
190340,0.054000000000000006,,,,,0.514,,,0.8109999999999999,
190341,0.09300000000000001,,,,,0.523,0.15,,0.8320000000000001,0.168
190346,0.083,,,,,0.858,,,0.95,
190348,0.23,,,0.13,0.1,0.64,,,0.92,
190350,0.11199999999999999,,,,,0.466,0.121,,0.862,0.138
190352,0.078,,,,,0.765,,,0.95,
190370,0.099,,,,,0.40700000000000003,,,0.802,0.198
19A000,0.125,,,,,0.875,,,0.95,
19B000,0.111,,,,,0.889,,,0.95,
19C000,0.10300000000000001,,,,,0.759,,,0.9309999999999999,
200304,0.19,,,,,0.7929999999999999,,,0.95,
200312,0.23800000000000002,,,,,0.5710000000000001,,,0.857,
200316,0.235,,,,,,,,0.95,
200320,0.0,,,,,0.792,,,0.95,
200324,0.136,,,,,0.614,0.205,,0.95,
200332,0.2,,,,,0.8,,,0.95,
200336,0.128,,,,,0.667,,,0.95,
20A000,0.0,,,,,0.5,,,0.55,
210306,0.033,,,,,0.557,0.213,,0.858,0.142
220308,0.255,,,0.155,,0.609,0.127,,0.95,
230304,0.255,,,0.127,0.127,0.637,,,0.95,
230308,0.271,,,0.22399999999999998,,0.659,,,0.95,
230320,0.308,,,,,0.5579999999999999,,,0.95,
230334,0.34,,,0.2,,0.66,,,0.95,
230340,0.196,,,,0.12,0.598,,,0.924,
230342,0.46299999999999997,,,0.278,,0.40700000000000003,,,0.87,
230344,0.14300000000000002,,,,,0.518,,,0.857,
230346,0.547,,,0.43799999999999994,,0.43799999999999994,,,0.95,
230348,0.235,,,0.165,,0.588,,,0.95,
230355,0.373,,,0.203,,0.5760000000000001,,,0.9490000000000001,
230357,0.292,,,0.262,,0.708,,,0.95,
230359,1.0,,,,,,,,,
230364,0.29,,,0.196,0.09300000000000001,0.654,,,0.95,
230368,0.316,,,0.265,,0.5379999999999999,,,0.915,0.085
230370,0.16399999999999998,,,,0.16399999999999998,0.522,,,0.91,
230376,0.405,,,0.29100000000000004,,0.5820000000000001,,,0.95,
230380,0.121,,,,,0.759,,,0.95,
23A000,0.0,,,,,0.7290000000000001,,,0.857,0.14300000000000002
240308,0.235,,,,,0.5489999999999999,,,0.882,
240328,0.031,,,,,0.406,,,0.813,
240332,0.135,,,,,0.308,0.192,,0.7120000000000001,0.28800000000000003
240344,0.038,,,,,,0.423,,0.731,
240352,0.055999999999999994,,,,,,,,0.611,
240354,0.31,,,0.31,,0.483,,,0.914,
240370,0.146,,,,,0.512,,,0.878,
240372,0.196,,,,,0.373,,,0.8240000000000001,
240388,0.08800000000000001,,,,,0.413,0.425,,0.925,
241308,0.048,,,,,0.594,0.121,,0.873,0.127
24N000,0.131,,,,,0.677,,,0.9390000000000001,
250304,0.048,,,,,0.794,,,0.937,
250306,0.16899999999999998,,,,0.157,0.578,,,0.904,
250308,0.081,,,,,0.514,,,0.784,0.21600000000000003
250312,0.113,,,,0.10400000000000001,0.565,,,0.922,
250316,0.021,,,,,0.821,0.126,,0.95,
250320,0.047,,,,,0.561,,,0.8220000000000001,0.17800000000000002
250328,0.05,,,,,0.775,,,0.95,
250336,0.095,,,,,0.508,0.27,,0.873,
250348,0.27699999999999997,,,,0.23399999999999999,0.36200000000000004,0.213,,0.915,
250350,0.076,,,,,0.5820000000000001,0.127,,0.861,0.139
250360,0.016,,,,,0.41,,,0.623,0.377
250362,0.092,,,,,0.49200000000000005,,,0.815,0.185
250364,0.043,,,,,0.551,,,0.797,0.203
250378,0.016,,,,,0.8440000000000001,,,0.9059999999999999,
250380,0.061,,,,,0.677,,,0.909,
260306,0.23199999999999998,,,,0.145,0.667,,,0.95,
260308,0.147,,,,0.147,0.45299999999999996,0.28,,0.92,
260310,0.221,,,,0.168,0.46299999999999997,0.2,,0.9259999999999999,
260312,0.077,,,,,0.9229999999999999,,,0.95,
260316,0.122,,,,,0.415,,,0.78,
260320,0.122,,,,0.122,0.537,0.22,,0.915,
260326,0.396,,0.162,,0.14400000000000002,0.45899999999999996,,,0.946,
260332,0.08199999999999999,,,,,0.902,,,0.95,
260338,0.17600000000000002,,,,0.109,0.546,,,0.866,0.134
260340,0.207,,,0.134,,0.634,,,0.9390000000000001,
260342,0.10099999999999999,,,,,0.584,0.124,,0.8759999999999999,0.124
260344,0.45,,,0.275,,0.475,,,0.95,
260348,0.165,,,,0.132,0.451,,,0.8240000000000001,0.17600000000000002
260352,0.136,,,,,0.515,,,0.8029999999999999,0.19699999999999998
260356,0.025,,,,,0.725,,,0.95,
260361,0.17,,,,,0.34,,,0.787,0.213
260364,0.063,,,,,0.57,0.297,,0.93,
260366,0.086,,,,,0.664,,,0.897,0.10300000000000001
260367,0.26,,,0.19899999999999998,,0.5820000000000001,,,0.9109999999999999,0.08900000000000001
260370,0.10300000000000001,,,,0.095,0.491,,0.086,0.81,0.19
260373,0.157,,,0.08800000000000001,0.063,0.604,0.10099999999999999,,0.9309999999999999,0.069
260375,0.128,,,,0.128,0.628,0.179,,0.95,
260380,0.132,,,,,0.83,,,0.95,
260382,0.265,,,0.157,,0.446,0.133,,0.95,
260386,0.196,,,,,0.431,,,0.863,
260396,0.13699999999999998,,,,0.13699999999999998,0.397,,,0.7809999999999999,0.21899999999999997
260397,0.08199999999999999,,,,0.076,0.722,0.063,,0.9179999999999999,0.08199999999999999
260398,0.063,,,,,0.6709999999999999,,,0.9109999999999999,
260400,0.292,,,0.153,,0.45799999999999996,,,0.9440000000000001,
260401,0.245,,,,0.17,0.511,,,0.9470000000000001,
260402,0.446,,,0.375,,0.321,,,0.893,
260403,0.096,,,,0.08199999999999999,0.6779999999999999,,,0.87,0.13
260404,0.318,,,0.22699999999999998,,0.606,,,0.95,
260405,0.5379999999999999,,,0.41,,0.436,,,0.95,
260407,0.23399999999999999,,,,0.135,0.595,,,0.91,0.09
260410,0.28300000000000003,,,,,0.5429999999999999,,,0.9129999999999999,
260414,0.054000000000000006,,,,,0.5589999999999999,0.151,,0.882,0.11800000000000001
260415,0.043,,,,,0.741,0.086,,0.922,
260416,0.15,,,,,0.725,,,0.95,
260426,0.222,,,,,0.49200000000000005,0.175,,0.905,
260430,0.24100000000000002,,,,0.18100000000000002,0.675,,,0.95,
260434,0.16,,,,0.083,0.7559999999999999,,,0.95,
260440,0.098,,,,,0.45899999999999996,,,0.705,0.295
260444,0.081,,,,,,0.324,,0.838,
260448,0.16899999999999998,,,0.14300000000000002,,0.799,,,0.95,
260450,0.254,,,,0.149,0.418,,,0.866,
260452,0.138,,,,,0.34,,,0.67,0.33
260459,0.261,,,,0.159,0.377,,,0.812,0.188
26B000,0.0,,,,,0.6920000000000001,,,0.8590000000000001,0.141
26C000,0.027000000000000003,,,,,0.514,,,0.784,
270304,0.13,,,,,0.478,,,0.95,
270309,0.184,,,,,0.632,,,0.95,
270310,0.071,,,,,0.588,0.32899999999999996,,0.95,
270312,0.083,,,,,,,,0.917,
270316,0.218,,,0.141,,0.615,,,0.95,
270320,0.122,,,,,0.6729999999999999,,,0.898,
27A000,0.25,,,,,,,,,
280302,0.182,,,,,0.764,,,0.945,
280308,0.17600000000000002,,,,,0.769,,,0.95,
280310,0.057999999999999996,,,,,0.728,,,0.883,0.11699999999999999
280312,0.077,,,,,0.423,0.163,,0.731,0.26899999999999996
280324,0.081,,,,,0.645,,,0.8390000000000001,0.161
290302,0.075,,,,,0.623,,,0.925,
290306,0.039,,,,,0.8290000000000001,,,0.95,
290307,0.16399999999999998,,,,0.16399999999999998,0.5820000000000001,,,0.95,
290310,1.0,,,,,,,,,
290312,0.16399999999999998,,,,0.151,0.479,0.16399999999999998,,0.8490000000000001,0.151
290316,0.061,,,,,0.659,,,0.902,
290320,0.16399999999999998,,,,0.16399999999999998,0.623,,,0.9179999999999999,
290328,0.111,,,,0.111,0.633,0.17800000000000002,,0.922,
290330,0.045,,,,,0.75,0.205,,0.95,
290332,0.052000000000000005,,,,,0.485,,0.10300000000000001,0.732,0.268
290333,0.026000000000000002,,,,,0.7240000000000001,0.19699999999999998,,0.95,
290344,0.044000000000000004,,,,,0.667,0.14400000000000002,,0.867,0.133
290352,0.018000000000000002,,,,,0.545,,,0.727,0.273
290356,0.172,,,,0.172,0.688,,,0.938,
290364,0.23399999999999999,,,,0.23399999999999999,0.511,,,0.9359999999999999,
290366,0.045,,,,,0.568,0.099,,0.73,0.27
290375,0.05,,,,,0.5,0.28300000000000003,,0.85,
290380,0.013000000000000001,,,,,0.779,,,0.872,0.128
290384,0.087,,,,,0.612,0.107,,0.893,0.107
291308,0.21600000000000003,,,0.10800000000000001,0.098,0.451,,,0.765,0.235
291340,0.24,,,0.20800000000000002,,0.552,0.10400000000000001,,0.8959999999999999,0.10400000000000001
291350,1.0,,,,,,,,,
291352,0.16699999999999998,,,,0.122,0.544,,,0.767,0.233
292318,0.127,,,,0.11,0.348,0.083,,0.624,0.376
300308,0.09300000000000001,,,,,0.52,,,0.8270000000000001,0.17300000000000001
300310,0.14,,,,,0.544,,,0.8420000000000001,
300320,0.106,,,,0.096,0.5479999999999999,,,0.8079999999999999,0.192
300326,0.09300000000000001,,,,,0.616,0.151,,0.907,
300328,0.053,,,,,0.763,,,0.95,
300336,0.113,,,,,0.62,,,0.915,
310304,0.113,,,,,0.371,0.10300000000000001,,0.9279999999999999,
310308,0.29,,,0.17800000000000002,0.10300000000000001,0.505,,,0.841,0.159
310330,0.146,,,,,0.583,,,0.938,
310336,0.08,,,,,0.27399999999999997,0.142,,0.619,0.381
310356,0.4,,,0.314,,0.5,,,0.9,
310360,0.258,,,0.215,,0.495,0.19399999999999998,,0.95,
310384,0.16899999999999998,,,,,0.331,0.153,,0.763,0.237
310388,0.304,,,0.222,,0.319,,,0.7190000000000001,0.281
320304,0.024,,,,,0.39799999999999996,0.08900000000000001,,0.585,0.415
320308,0.015,,,,,0.415,0.431,,0.862,
320310,0.066,,,,,0.179,0.509,,0.764,0.23600000000000002
320313,0.019,,,,,0.648,0.185,,0.852,0.14800000000000002
320315,0.011000000000000001,,,,,0.27699999999999997,0.245,,0.5529999999999999,0.447
320318,0.14300000000000002,,,,0.14300000000000002,0.429,,,0.667,0.33299999999999996
320319,0.045,,,,,0.522,0.153,,0.726,0.27399999999999997
320320,0.032,,,,,0.29,0.09699999999999999,,0.5,0.5
320324,0.05,,,,,0.467,0.308,,0.85,0.15
320327,0.15,0.092,,,,0.375,0.10800000000000001,,0.7,0.3
320328,0.126,,,,0.092,0.28600000000000003,0.27699999999999997,,0.7140000000000001,0.28600000000000003
320332,0.12300000000000001,0.10099999999999999,,,,0.507,0.109,,0.746,0.254
320336,0.0,,,,,,,,,
320339,0.047,,,,,0.259,0.22399999999999998,,0.541,0.45899999999999996
320340,0.183,,,0.183,,0.7,,,0.883,
320344,0.043,,,,,0.28300000000000003,,,0.435,0.565
320347,0.0,,,,,0.623,,,0.721,0.27899999999999997
320348,0.019,,,,,0.8109999999999999,,,0.95,
320352,0.2,,,,0.11800000000000001,0.273,0.145,,0.618,0.382
320354,0.03,,,,,0.606,,,0.879,
320360,0.08800000000000001,,,,,0.461,0.34299999999999997,,0.902,0.098
320362,0.064,,,,,0.457,0.35100000000000003,,0.883,0.11699999999999999
320363,0.09,,,,,0.59,,,0.8079999999999999,0.192
320364,0.015,,,,,0.73,0.204,,0.9490000000000001,
320367,0.021,,,,,0.41700000000000004,0.33299999999999996,,0.792,0.20800000000000002
320369,0.129,,,,0.129,0.426,0.168,,0.743,0.257
320372,0.083,,,,,0.505,0.21100000000000002,,0.807,0.193
320374,0.14,,,,,,,,0.581,0.419
320376,0.011000000000000001,,,,,0.495,0.179,,0.695,0.305
320388,0.012,,,,,0.256,,,0.36,0.64
320400,0.017,,,,,0.28800000000000003,0.525,,0.831,0.16899999999999998
32A000,0.042,,,,,0.375,0.18100000000000002,,0.778,0.222
32B000,0.16699999999999998,,,,,0.20800000000000002,,,0.792,0.20800000000000002
32C000,0.0,,,,,,0.263,,0.474,0.526
32D000,0.141,,,,,0.609,,,0.922,
32H000,0.039,,,,,0.5,0.22399999999999998,,0.8029999999999999,0.19699999999999998
32K000,0.109,,,,,0.7659999999999999,,,0.938,
32L000,0.14300000000000002,,,,,0.695,0.14300000000000002,,0.95,
32M000,0.20800000000000002,,,,,0.542,,,0.75,
32P000,0.0,,,,,,,,,0.778
32Q000,0.0,,,,,0.28600000000000003,,,0.35700000000000004,0.643
32R000,0.16,,,,,0.58,,,0.94,
330304,0.36,,,0.193,0.114,0.456,,,0.9390000000000001,
330308,0.10400000000000001,,,,0.09,0.326,0.41700000000000004,,0.875,0.125
330312,0.111,,,,,0.244,0.244,,0.867,
330334,0.11599999999999999,,,,,,0.256,,0.628,0.37200000000000005
330354,0.094,,,,,0.22399999999999998,0.2,,0.6,0.4
330360,0.29100000000000004,,,0.23600000000000002,,0.4,,,0.8,0.2
33A000,0.0,,,,,0.5529999999999999,,,0.684,0.316
340308,0.19399999999999998,,,,0.184,0.184,0.153,,0.541,0.45899999999999996
340314,0.11599999999999999,,,,,0.522,0.217,,0.87,
340320,0.098,,,,,0.6829999999999999,,,0.8290000000000001,0.171
340326,0.077,,,,,0.7609999999999999,0.128,,0.95,
340334,0.174,,,,0.174,0.62,0.124,,0.934,
340344,1.0,,,,,,,,,
340348,0.025,,,,,0.779,0.19699999999999998,,0.95,
340351,0.069,,,,,,,,0.552,0.44799999999999995
340354,0.111,,,,,0.778,,,0.95,
340368,0.13699999999999998,,,,,0.168,0.105,,0.474,0.526
340376,0.046,,,,,0.139,0.111,,0.389,0.611
340380,0.094,,,,,0.276,0.087,,0.5670000000000001,0.433
340384,0.07200000000000001,,,,,0.27,0.36,,0.73,0.27
340390,0.12300000000000001,,,,,0.368,,,0.632,0.368
340398,0.0,,,,,,,,,
340400,0.07400000000000001,,,,,0.395,0.272,,0.802,0.198
340403,0.068,,,,,0.6990000000000001,0.19399999999999998,,0.95,
340416,0.138,,,,0.11599999999999999,0.551,0.239,,0.9420000000000001,
340424,0.122,,,,,,,,0.537,0.46299999999999997
340426,0.045,,,,,0.555,0.10300000000000001,0.077,0.871,0.129
340427,0.455,,,,,,,,,
340428,0.032,,,,,0.363,,,0.5479999999999999,0.452
340430,0.09699999999999999,,,,,0.419,0.10800000000000001,,0.742,0.258
340432,0.077,,,,,0.8079999999999999,0.096,,0.95,
340440,0.084,,,,0.076,0.8240000000000001,0.084,,0.95,
340447,0.109,,,,,0.273,,,0.564,0.436
340448,0.064,,,,,0.35100000000000003,,0.11699999999999999,0.606,0.39399999999999996
340453,0.16699999999999998,,,,0.13699999999999998,0.49,0.11800000000000001,,0.853,0.147
340457,0.1,,,,0.09300000000000001,0.647,0.08,,0.867,0.133
340462,0.11699999999999999,,,,,0.26,,,0.532,0.46799999999999997
340472,0.04,,,,,0.747,,,0.9329999999999999,
340476,0.06,,,,,0.39299999999999996,0.262,,0.738,0.262
340490,0.039,,,,,0.20800000000000002,,,0.41600000000000004,0.584
